cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50
1	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	50	0.000319	0.000288	0.999681	0.000288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000106	0.000096	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	50	0.021534	0.019281	0.978466	0.019281	0.019009	0.019009	0.020000	4.000000	0.000000	0.005386	0.004820	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1
5	50	0.137740	0.047619	0.862260	0.047619	0.133060	0.047112	0.140000	4.857143	0.142857	0.031354	0.011438	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	5	-1	5	-1	-1	-1	-1	4	-1
6	50	0.234686	0.058302	0.765314	0.058302	0.228102	0.057987	0.240000	5.333333	0.188025	0.064774	0.017570	-1	-1	-1	-1	6	5	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	5	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	6	-1	5	-1	-1	-1	-1	-1	-1	6	-1	-1	5	-1	5	-1	5	-1	-1	-1	-1	4	-1
7	50	0.331911	0.064458	0.668089	0.064458	0.323145	0.064318	0.340000	5.823529	0.230653	0.102395	0.022537	7	-1	-1	-1	6	5	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	5	-1	-1	6	-1	-1	-1	7	7	-1	-1	6	-1	5	-1	-1	-1	-1	7	-1	6	-1	-1	5	-1	5	-1	5	-1	-1	-1	7	4	-1
8	50	0.408669	0.067382	0.591331	0.067382	0.399179	0.067013	0.420000	6.238095	0.266411	0.139971	0.026544	7	-1	-1	8	6	5	-1	8	-1	-1	-1	6	-1	-1	-1	-1	5	-1	-1	6	-1	-1	-1	7	7	-1	-1	6	-1	5	-1	-1	-1	-1	7	-1	6	-1	8	5	-1	5	-1	5	-1	-1	-1	7	4	8
9	50	0.562290	0.067803	0.437710	0.067803	0.551248	0.067013	0.580000	7.000000	0.301882	0.183805	0.028926	7	-1	9	8	6	5	-1	8	9	-1	-1	6	-1	9	-1	-1	5	-1	-1	6	-1	-1	-1	7	7	-1	-1	6	9	5	9	-1	9	9	7	-1	6	-1	8	5	9	5	-1	5	-1	-1	-1	7	4	8
10	50	0.601573	0.066437	0.398427	0.066437	0.589265	0.065903	0.620000	7.193548	0.312532	0.222702	0.031101	7	-1	9	8	6	5	-1	8	9	-1	-1	6	-1	9	-1	-1	5	-1	-1	6	-1	-1	-1	7	7	10	-1	6	9	5	9	-1	9	9	7	-1	6	-1	8	5	9	5	-1	5	-1	-1	10	7	4	8
20	50	0.876458	0.041160	0.123542	0.041160	0.855384	0.040733	0.900000	9.022222	0.494912	0.505448	0.032038	7	11	9	8	6	5	15	8	9	12	-1	6	-1	9	12	-1	5	11	13	6	12	-1	13	7	7	10	13	6	9	5	9	-1	9	9	7	17	6	11	8	5	9	5	18	5	13	12	10	7	4	8
30	50	0.956440	0.019635	0.043560	0.019635	0.931418	0.019009	0.980000	10.142857	0.710107	0.630104	0.025793	7	11	9	8	6	5	15	8	9	12	25	6	21	9	12	23	5	11	13	6	12	22	13	7	7	10	13	6	9	5	9	-1	9	9	7	17	6	11	8	5	9	5	18	5	13	12	10	7	4	8
40	50	0.960707	0.019063	0.039293	0.019063	0.931418	0.019009	0.980000	10.142857	0.710107	0.692924	0.022682	7	11	9	8	6	5	15	8	9	12	25	6	21	9	12	23	5	11	13	6	12	22	13	7	7	10	13	6	9	5	9	-1	9	9	7	17	6	11	8	5	9	5	18	5	13	12	10	7	4	8
50	50	0.981202	0.002181	0.018798	0.002181	0.950427	0.000000	1.000000	10.800000	0.957036	0.735502	0.019583	7	11	9	8	6	5	15	8	9	12	25	6	21	9	12	23	5	11	13	6	12	22	13	7	7	10	13	6	9	5	9	43	9	9	7	17	6	11	8	5	9	5	18	5	13	12	10	7	4	8
