cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50
1	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	50	0.000001	0.000001	0.999999	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	50	0.020031	0.019763	0.979969	0.019763	0.019767	0.019767	0.020000	3.000000	0.000000	0.006677	0.006588	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	50	0.159141	0.051756	0.840859	0.051756	0.158139	0.051763	0.160000	3.875000	0.125000	0.044758	0.015284	-1	-1	4	-1	-1	-1	4	-1	4	-1	-1	-1	-1	3	4	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1
5	50	0.475799	0.070490	0.524201	0.070490	0.474417	0.070541	0.480000	4.625000	0.117530	0.126920	0.021677	5	-1	4	-1	-1	-1	4	-1	4	-1	-1	-1	-1	3	4	5	5	4	-1	5	-1	-1	-1	-1	5	5	-1	5	5	-1	-1	5	5	5	-1	4	5	5	-1	-1	-1	-1	-1	5	5	-1	4	-1	5	-1
6	50	0.713260	0.063334	0.286740	0.063334	0.711625	0.063397	0.720000	5.083333	0.134371	0.217911	0.024166	5	-1	4	-1	6	6	4	6	4	6	6	-1	-1	3	4	5	5	4	-1	5	6	6	6	6	5	5	-1	5	5	6	6	5	5	5	-1	4	5	5	6	-1	-1	-1	-1	5	5	-1	4	-1	5	-1
7	50	0.831977	0.051759	0.168023	0.051759	0.830229	0.051763	0.840000	5.357143	0.155508	0.299803	0.025043	5	-1	4	-1	6	6	4	6	4	6	6	-1	7	3	4	5	5	4	-1	5	6	6	6	6	5	5	7	5	5	6	6	5	5	5	-1	4	5	5	6	-1	-1	7	-1	5	5	7	4	7	5	7
8	50	0.911047	0.038253	0.088953	0.038253	0.909299	0.038305	0.920000	5.586957	0.180113	0.373564	0.024537	5	-1	4	-1	6	6	4	6	4	6	6	8	7	3	4	5	5	4	8	5	6	6	6	6	5	5	7	5	5	6	6	5	5	5	8	4	5	5	6	8	-1	7	-1	5	5	7	4	7	5	7
9	50	0.950696	0.027601	0.049304	0.027601	0.948834	0.027669	0.960000	5.729167	0.199155	0.435318	0.023630	5	-1	4	9	6	6	4	6	4	6	6	8	7	3	4	5	5	4	8	5	6	6	6	6	5	5	7	5	5	6	6	5	5	5	8	4	5	5	6	8	9	7	-1	5	5	7	4	7	5	7
10	50	0.970463	0.019752	0.029537	0.019752	0.968601	0.019767	0.980000	5.816327	0.213637	0.486686	0.022510	5	10	4	9	6	6	4	6	4	6	6	8	7	3	4	5	5	4	8	5	6	6	6	6	5	5	7	5	5	6	6	5	5	5	8	4	5	5	6	8	9	7	-1	5	5	7	4	7	5	7
