cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50
1	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	50	0.000308	0.000304	0.999692	0.000304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000077	0.000076	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	50	0.010127	0.009821	0.989873	0.009821	0.009818	0.009818	0.000000	0.000000	0.000000	0.002086	0.001966	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1
6	50	0.020888	0.013730	0.979112	0.013730	0.019637	0.013743	0.000000	0.000000	0.000000	0.005219	0.003626	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1
7	50	0.049780	0.020477	0.950220	0.020477	0.047917	0.020546	0.000000	0.000000	0.000000	0.011584	0.005385	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1
8	50	0.060237	0.022377	0.939763	0.022377	0.057735	0.022346	0.000000	0.000000	0.000000	0.017627	0.007138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1
9	50	0.098338	0.027815	0.901662	0.027815	0.095834	0.027397	0.000000	0.000000	0.000000	0.026419	0.008734	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	9	-1	5	-1	-1	-1
10	50	0.135902	0.036470	0.864098	0.036470	0.132759	0.036001	0.040000	10.000000	0.000000	0.035244	0.010225	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	9	-1	5	-1	-1	-1
20	50	0.417445	0.049224	0.582555	0.049224	0.409856	0.049107	0.200000	14.500000	1.013794	0.126177	0.017528	20	-1	20	-1	-1	15	-1	-1	11	-1	15	-1	-1	-1	-1	14	19	-1	18	9	-1	-1	-1	-1	7	-1	-1	12	16	-1	19	-1	-1	8	-1	15	-1	20	6	-1	14	18	-1	-1	9	-1	5	-1	-1	15
30	50	0.640365	0.047923	0.359635	0.047923	0.628631	0.048010	0.460000	21.478261	1.456713	0.203063	0.018007	20	-1	20	-1	30	15	29	-1	11	-1	15	-1	-1	-1	23	14	19	-1	18	9	-1	-1	30	-1	7	21	30	12	16	-1	19	23	29	8	28	15	23	20	6	-1	14	18	22	-1	9	-1	5	-1	-1	15
40	50	0.755967	0.044882	0.244033	0.044882	0.742340	0.045537	0.660000	25.272727	1.453361	0.256263	0.016715	20	-1	20	-1	30	15	29	-1	11	32	15	-1	-1	36	23	14	19	-1	18	9	39	-1	30	-1	7	21	30	12	16	33	19	23	29	8	28	15	23	20	6	-1	14	18	22	33	9	-1	5	-1	-1	15
