cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50
1	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	50	0.000065	0.000065	0.999935	0.000065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000033	0.000033	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	50	0.097628	0.033838	0.902372	0.033838	0.097443	0.033820	0.000000	0.000000	0.000000	0.032543	0.011279	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	3	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	3	-1	-1
4	50	0.237009	0.045286	0.762991	0.045286	0.236155	0.045333	0.020000	4.000000	0.000000	0.082273	0.017524	-1	-1	4	4	4	-1	-1	-1	3	-1	3	4	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	4	-1	-1	4	-1	-1	3	-1	-1	-1	3	-1	-1
5	50	0.440646	0.043083	0.559354	0.043083	0.439677	0.043134	0.040000	4.500000	0.500000	0.150621	0.019889	-1	5	4	4	4	5	-1	-1	3	-1	3	4	5	-1	3	-1	-1	5	-1	-1	5	-1	-1	-1	3	5	-1	-1	-1	5	-1	-1	5	-1	4	-1	-1	4	-1	-1	4	-1	-1	3	-1	5	5	3	-1	-1
6	50	0.579358	0.045787	0.420642	0.045787	0.578389	0.045823	0.220000	5.727273	0.194978	0.206667	0.020732	-1	5	4	4	4	5	-1	-1	3	6	3	4	5	-1	3	-1	-1	5	-1	-1	5	-1	-1	6	3	5	6	-1	-1	5	-1	6	5	-1	4	6	-1	4	-1	-1	4	-1	-1	3	6	5	5	3	6	-1
7	50	0.619036	0.043925	0.380964	0.043925	0.618021	0.043971	0.260000	5.923077	0.210663	0.248762	0.021410	-1	5	4	4	4	5	-1	-1	3	6	3	4	5	-1	3	-1	-1	5	-1	-1	5	-1	-1	6	3	5	6	7	-1	5	-1	6	5	-1	4	6	7	4	-1	-1	4	-1	-1	3	6	5	5	3	6	-1
8	50	0.658800	0.044893	0.341200	0.044893	0.657653	0.044938	0.340000	6.411765	0.271959	0.281014	0.021319	-1	5	4	4	4	5	-1	-1	3	6	3	4	5	-1	3	-1	8	5	-1	-1	5	-1	-1	6	3	5	6	7	-1	5	-1	6	5	-1	4	6	7	4	-1	-1	4	8	-1	3	6	5	5	3	6	-1
9	50	0.727338	0.040339	0.272662	0.040339	0.726190	0.040346	0.420000	6.904762	0.315510	0.312914	0.020529	-1	5	4	4	4	5	-1	-1	3	6	3	4	5	-1	3	-1	8	5	-1	9	5	9	-1	6	3	5	6	7	9	5	-1	6	5	-1	4	6	7	4	-1	9	4	8	-1	3	6	5	5	3	6	-1
10	50	0.741791	0.039581	0.258209	0.039581	0.740643	0.039579	0.440000	7.045455	0.332101	0.342070	0.020350	-1	5	4	4	4	5	-1	-1	3	6	3	4	5	-1	3	-1	8	5	-1	9	5	9	-1	6	3	5	6	7	9	5	-1	6	5	-1	4	6	7	4	-1	9	4	8	-1	3	6	5	5	3	6	10
