cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50
1	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	50	0.000164	0.000164	0.999836	0.000164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000082	0.000082	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	50	0.001058	0.001055	0.998942	0.001055	0.000891	0.000891	0.000000	0.000000	0.000000	0.000353	0.000352	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	50	0.044324	0.022190	0.955676	0.022190	0.043994	0.022101	0.000000	0.000000	0.000000	0.011081	0.005547	-1	-1	-1	-1	-1	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	50	0.107064	0.031576	0.892936	0.031576	0.106371	0.031550	0.000000	0.000000	0.000000	0.030033	0.009615	-1	-1	-1	-1	-1	4	4	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	5	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	5	-1	-1
6	50	0.180915	0.038076	0.819085	0.038076	0.180216	0.037940	0.000000	0.000000	0.000000	0.054778	0.013013	-1	-1	-1	-1	-1	4	4	-1	-1	6	-1	5	-1	-1	-1	-1	-1	-1	6	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	5	-1	-1	-1	5	-1	6	-1	6	-1	-1	5	-1	-1
7	50	0.211678	0.038410	0.788322	0.038410	0.210646	0.038257	0.000000	0.000000	0.000000	0.075072	0.015521	-1	-1	-1	-1	-1	4	4	-1	-1	6	-1	5	-1	-1	-1	-1	-1	-1	6	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	5	7	-1	-1	5	-1	6	-1	6	-1	-1	5	-1	-1
8	50	0.230952	0.038711	0.769048	0.038711	0.229921	0.038523	0.000000	0.000000	0.000000	0.092771	0.017628	-1	-1	-1	-1	-1	4	4	-1	-1	6	-1	5	-1	-1	-1	-1	-1	-1	6	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	8	-1	4	-1	-1	-1	-1	5	7	-1	-1	5	-1	6	-1	6	-1	-1	5	-1	-1
9	50	0.237037	0.038447	0.762963	0.038447	0.235944	0.038260	0.000000	0.000000	0.000000	0.107819	0.019479	-1	-1	-1	-1	-1	4	4	-1	-1	6	-1	5	-1	-1	-1	-1	-1	-1	6	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	8	-1	4	-1	-1	-1	-1	5	7	-1	-1	5	-1	6	-1	6	-1	-1	5	-1	-1
10	50	0.250291	0.039354	0.749709	0.039354	0.249195	0.039170	0.000000	0.000000	0.000000	0.120453	0.020713	-1	-1	-1	-1	-1	4	4	-1	-1	6	-1	5	-1	-1	-1	-1	10	-1	6	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	8	-1	4	-1	-1	-1	-1	5	7	-1	-1	5	-1	6	-1	6	-1	-1	5	-1	-1
