cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50
1	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	50	0.009231	0.009231	0.990769	0.009231	0.009231	0.009231	0.000000	0.000000	0.000000	0.001846	0.001846	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	50	0.009842	0.009229	0.990158	0.009229	0.009231	0.009231	0.000000	0.000000	0.000000	0.003179	0.003076	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	50	0.058662	0.022576	0.941338	0.022576	0.057735	0.022346	0.000000	0.000000	0.000000	0.011018	0.004853	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	7	-1	-1
8	50	0.116503	0.037612	0.883497	0.037612	0.114297	0.037419	0.060000	8.000000	0.000000	0.020480	0.006897	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	8	-1	-1	7	-1	8
9	50	0.157174	0.041998	0.842826	0.041998	0.152395	0.041815	0.080000	8.250000	0.250000	0.031326	0.008811	-1	-1	-1	9	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	8	-1	-1	7	-1	8
10	50	0.248734	0.046003	0.751266	0.046003	0.240760	0.045932	0.100000	8.600000	0.400000	0.048042	0.010309	-1	-1	-1	9	-1	10	9	-1	10	-1	-1	-1	10	-1	10	10	-1	10	-1	-1	-1	10	-1	-1	-1	-1	-1	7	-1	7	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	8	-1	10	7	-1	8
20	50	0.790591	0.053480	0.209409	0.053480	0.771795	0.052472	0.800000	13.650000	0.490356	0.183031	0.015481	14	14	13	9	12	10	9	12	10	12	-1	11	10	-1	10	10	15	10	12	11	12	10	-1	18	11	13	11	7	13	7	10	-1	-1	15	-1	12	15	-1	17	-1	7	17	12	-1	8	11	10	7	17	8
30	50	0.860442	0.045435	0.139558	0.045435	0.838175	0.044217	0.880000	14.613636	0.646356	0.256446	0.016191	14	14	13	9	12	10	9	12	10	12	-1	11	10	24	10	10	15	10	12	11	12	10	-1	18	11	13	11	7	13	7	10	-1	-1	15	-1	12	15	22	17	-1	7	17	12	22	8	11	10	7	17	8
40	50	0.903897	0.038129	0.096103	0.038129	0.876274	0.036914	0.920000	15.565217	0.908177	0.293035	0.016081	14	14	13	9	12	10	9	12	10	12	-1	11	10	24	10	10	15	10	12	11	12	10	-1	18	11	13	11	7	13	7	10	35	36	15	-1	12	15	22	17	-1	7	17	12	22	8	11	10	7	17	8
