cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50
1	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	50	0.119926	0.046388	0.880074	0.046388	0.119910	0.046388	0.120000	3.000000	0.000000	0.039975	0.015463	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	3	-1	3	3	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	50	0.339863	0.067615	0.660137	0.067615	0.339744	0.067622	0.340000	3.647059	0.119471	0.114943	0.024938	-1	-1	-1	4	-1	4	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	3	-1	3	4	3	3	-1	-1	3	-1	-1	-1	4	4	4	4	4	4	-1	-1
5	50	0.739620	0.062601	0.260380	0.062601	0.739444	0.062615	0.740000	4.378378	0.124670	0.239861	0.027380	5	-1	5	4	5	4	5	5	4	-1	-1	5	5	5	5	-1	-1	-1	3	5	5	5	-1	-1	-1	5	5	-1	4	5	3	-1	3	4	3	3	5	5	3	-1	-1	5	4	4	4	4	4	4	5	5
6	50	0.839574	0.052312	0.160426	0.052312	0.839369	0.052333	0.840000	4.571429	0.136927	0.339793	0.028527	5	-1	5	4	5	4	5	5	4	6	-1	5	5	5	5	-1	6	-1	3	5	5	5	6	-1	-1	5	5	-1	4	5	3	-1	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
7	50	0.919528	0.038706	0.080472	0.038706	0.919309	0.038727	0.920000	4.782609	0.161254	0.422589	0.027641	5	-1	5	4	5	4	5	5	4	6	-1	5	5	5	5	-1	6	-1	3	5	5	5	6	7	7	5	5	7	4	5	3	7	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
8	50	0.959498	0.027958	0.040502	0.027958	0.959278	0.027973	0.960000	4.916667	0.180703	0.489679	0.025933	5	-1	5	4	5	4	5	5	4	6	8	5	5	5	5	-1	6	8	3	5	5	5	6	7	7	5	5	7	4	5	3	7	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
9	50	0.999468	0.000047	0.000532	0.000047	0.999248	0.000000	1.000000	5.080000	0.207689	0.546298	0.023051	5	9	5	4	5	4	5	5	4	6	8	5	5	5	5	9	6	8	3	5	5	5	6	7	7	5	5	7	4	5	3	7	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
10	50	0.999468	0.000047	0.000532	0.000047	0.999248	0.000000	1.000000	5.080000	0.207689	0.591593	0.020746	5	9	5	4	5	4	5	5	4	6	8	5	5	5	5	9	6	8	3	5	5	5	6	7	7	5	5	7	4	5	3	7	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
20	50	0.999468	0.000047	0.000532	0.000047	0.999248	0.000000	1.000000	5.080000	0.207689	0.795421	0.010373	5	9	5	4	5	4	5	5	4	6	8	5	5	5	5	9	6	8	3	5	5	5	6	7	7	5	5	7	4	5	3	7	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
30	50	0.999483	0.000048	0.000517	0.000048	0.999248	0.000000	1.000000	5.080000	0.207689	0.862698	0.007071	5	9	5	4	5	4	5	5	4	6	8	5	5	5	5	9	6	8	3	5	5	5	6	7	7	5	5	7	4	5	3	7	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
40	50	0.999483	0.000048	0.000517	0.000048	0.999248	0.000000	1.000000	5.080000	0.207689	0.896835	0.005303	5	9	5	4	5	4	5	5	4	6	8	5	5	5	5	9	6	8	3	5	5	5	6	7	7	5	5	7	4	5	3	7	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
50	50	0.999483	0.000048	0.000517	0.000048	0.999248	0.000000	1.000000	5.080000	0.207689	0.916919	0.004296	5	9	5	4	5	4	5	5	4	6	8	5	5	5	5	9	6	8	3	5	5	5	6	7	7	5	5	7	4	5	3	7	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
60	50	0.999497	0.000049	0.000503	0.000049	0.999248	0.000000	1.000000	5.080000	0.207689	0.930307	0.003528	5	9	5	4	5	4	5	5	4	6	8	5	5	5	5	9	6	8	3	5	5	5	6	7	7	5	5	7	4	5	3	7	3	4	3	3	5	5	3	6	6	5	4	4	4	4	4	4	5	5
