cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50
1	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	50	0.000662	0.000580	0.999338	0.000580	0.000580	0.000580	0.000000	0.000000	0.000000	0.000331	0.000290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	50	0.023011	0.009932	0.976989	0.009932	0.022904	0.009931	0.000000	0.000000	0.000000	0.007693	0.003310	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	50	0.069725	0.017658	0.930275	0.017658	0.069470	0.017668	0.000000	0.000000	0.000000	0.022979	0.005883	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	4	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	4	4	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	50	0.100228	0.020979	0.899772	0.020979	0.099662	0.021011	0.000000	0.000000	0.000000	0.035472	0.007659	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	4	-1	4	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	4	4	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5
6	50	0.122291	0.021340	0.877709	0.021340	0.121665	0.021385	0.000000	0.000000	0.000000	0.045841	0.009045	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	4	-1	4	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	4	4	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5
7	50	0.158358	0.026730	0.841642	0.026730	0.157517	0.026795	0.000000	0.000000	0.000000	0.052857	0.009767	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	4	-1	4	-1	-1	7	-1	-1	4	-1	-1	-1	-1	-1	4	4	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5
8	50	0.209171	0.029002	0.790829	0.029002	0.208206	0.029073	0.000000	0.000000	0.000000	0.060754	0.010197	-1	-1	-1	5	-1	-1	-1	8	-1	-1	4	-1	4	-1	-1	7	-1	-1	4	-1	-1	8	-1	-1	4	4	7	4	-1	8	-1	-1	-1	-1	-1	-1	-1	8	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5
9	50	0.265387	0.030633	0.734613	0.030633	0.264331	0.030712	0.000000	0.000000	0.000000	0.070677	0.010471	-1	-1	-1	5	9	-1	-1	8	-1	-1	4	-1	4	-1	-1	7	-1	-1	4	9	-1	8	9	-1	4	4	7	4	-1	8	-1	-1	-1	-1	-1	-1	-1	8	7	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	5
10	50	0.301293	0.029913	0.698707	0.029913	0.300238	0.029954	0.000000	0.000000	0.000000	0.080612	0.010743	-1	-1	10	5	9	-1	-1	8	10	-1	4	-1	4	-1	-1	7	-1	-1	4	9	-1	8	9	-1	4	4	7	4	-1	8	-1	-1	-1	-1	-1	-1	-1	8	7	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	5
20	50	0.563322	0.022767	0.436678	0.022767	0.561978	0.022783	0.000000	0.000000	0.000000	0.135627	0.008793	13	-1	10	5	9	15	17	8	10	-1	4	17	4	-1	17	7	-1	11	4	9	-1	8	9	-1	4	4	7	4	13	8	11	-1	13	12	-1	12	12	8	7	-1	-1	17	15	16	14	20	9	14	16	5
30	50	0.658763	0.016901	0.341237	0.016901	0.656811	0.016928	0.000000	0.000000	0.000000	0.155618	0.008084	13	-1	10	5	9	15	17	8	10	26	4	17	4	24	17	7	27	11	4	9	22	8	9	-1	4	4	7	4	13	8	11	-1	13	12	23	12	12	8	7	26	30	17	15	16	14	20	9	14	16	5
40	50	0.709432	0.014120	0.290568	0.014120	0.706828	0.014101	0.000000	0.000000	0.000000	0.168011	0.008555	13	-1	10	5	9	15	17	8	10	26	4	17	4	24	17	7	27	11	4	9	22	8	9	31	4	4	7	4	13	8	11	-1	13	12	23	12	12	8	7	26	30	17	15	16	14	20	9	14	16	5
50	50	0.750388	0.010977	0.249612	0.010977	0.747450	0.010767	0.000000	0.000000	0.000000	0.172804	0.007806	13	49	10	5	9	15	17	8	10	26	4	17	4	24	17	7	27	11	4	9	22	8	9	31	4	4	7	4	13	8	11	41	13	12	23	12	12	8	7	26	30	17	15	16	14	20	9	14	16	5
60	50	0.783789	0.009571	0.216211	0.009571	0.780169	0.009380	0.000000	0.000000	0.000000	0.175175	0.007106	13	49	10	5	9	15	17	8	10	26	4	17	4	24	17	7	27	11	4	9	22	8	9	31	4	4	7	4	13	8	11	41	13	12	23	12	12	8	7	26	30	17	15	16	14	20	9	14	16	5
70	50	0.807649	0.007432	0.192351	0.007432	0.803356	0.007280	0.000000	0.000000	0.000000	0.176665	0.006575	13	49	10	5	9	15	17	8	10	26	4	17	4	24	17	7	27	11	4	9	22	8	9	31	4	4	7	4	13	8	11	41	13	12	23	12	12	8	7	26	30	17	15	16	14	20	9	14	16	5
