cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50
1	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	50	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	50	0.000009	0.000009	0.999991	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	50	0.013344	0.011946	0.986656	0.011946	0.013324	0.011945	0.000000	0.000000	0.000000	0.002669	0.002389	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	50	0.035313	0.017656	0.964687	0.017656	0.035285	0.017654	0.000000	0.000000	0.000000	0.007868	0.004486	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	50	0.094922	0.032061	0.905078	0.032061	0.094725	0.032063	0.000000	0.000000	0.000000	0.019194	0.007120	-1	-1	-1	-1	5	-1	-1	-1	-1	7	-1	6	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1
8	50	0.179161	0.041772	0.820839	0.041772	0.178671	0.041789	0.000000	0.000000	0.000000	0.033587	0.009209	-1	-1	-1	-1	5	-1	-1	-1	-1	7	-1	6	-1	7	-1	8	-1	8	-1	8	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	8	8	-1	-1	7	-1	-1	-1
9	50	0.224011	0.044595	0.775989	0.044595	0.223404	0.044545	0.020000	9.000000	0.000000	0.046944	0.010939	-1	-1	-1	-1	5	-1	9	9	-1	7	-1	6	-1	7	-1	8	-1	8	-1	8	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	9	8	-1	8	8	-1	-1	7	-1	-1	-1
10	50	0.256649	0.046452	0.743351	0.046452	0.255439	0.046372	0.020000	9.000000	0.000000	0.058807	0.012153	-1	-1	-1	-1	5	-1	9	9	-1	7	-1	6	-1	7	-1	8	10	8	-1	8	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	9	8	-1	8	8	-1	-1	7	-1	-1	-1
20	50	0.743788	0.041448	0.256212	0.041448	0.740626	0.041256	0.200000	16.500000	1.035482	0.186014	0.015041	19	11	11	12	5	-1	9	9	13	7	15	6	15	7	14	8	10	8	11	8	15	-1	20	-1	7	11	12	14	13	-1	18	7	17	13	15	12	-1	15	14	9	8	-1	8	8	14	12	7	16	18	17
30	50	0.867111	0.034781	0.132889	0.034781	0.863433	0.034545	0.540000	21.888889	0.997623	0.245403	0.015164	19	11	11	12	5	-1	9	9	13	7	15	6	15	7	14	8	10	8	11	8	15	30	20	-1	7	11	12	14	13	-1	18	7	17	13	15	12	28	15	14	9	8	-1	8	8	14	12	7	16	18	17
40	50	0.922271	0.028149	0.077729	0.028149	0.917840	0.027944	0.760000	25.921053	1.284762	0.276885	0.013335	19	11	11	12	5	31	9	9	13	7	15	6	15	7	14	8	10	8	11	8	15	30	20	31	7	11	12	14	13	-1	18	7	17	13	15	12	28	15	14	9	8	-1	8	8	14	12	7	16	18	17
50	50	0.967956	0.009740	0.032044	0.009740	0.963066	0.009524	0.900000	29.022222	1.538886	0.300478	0.011541	19	11	11	12	5	31	9	9	13	7	15	6	15	7	14	8	10	8	11	8	15	30	20	31	7	11	12	14	13	42	18	7	17	13	15	12	28	15	14	9	8	47	8	8	14	12	7	16	18	17
