alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.nd1.tw5	NNI	0.0	50	50	1.0	0.0	6964.82	1453.6327390902773	6964.82	1453.6327390902773
vert.nd1.tw5	NNI2	0.0	50	50	1.0	0.0	1799.86	396.5678849265306	1799.86	396.5678849265306
vert.nd1.tw5	TBR	0.0	50	50	1.0	0.0	573.4	66.13223611115251	573.4	66.13223611115251
vert.nd1.tw5	mc3_NNI	0.0	50	50	1.0	0.0	226.52	46.31465796977392	226.52	46.31465796977392
vert.nd1.tw5	rTBR	0.0	50	50	1.0	0.0	513.42	60.749617215557286	513.42	60.749617215557286
vert.nd1.tw5	NNI	0.02	50	50	1.0	0.0	5512.6	1168.7823801909824	5512.6	1168.7823801909824
vert.nd1.tw5	NNI2	0.02	50	50	1.0	0.0	1410.76	278.5491926070524	1410.76	278.5491926070524
vert.nd1.tw5	TBR	0.02	50	50	1.0	0.0	277.2	36.307203985221584	277.2	36.307203985221584
vert.nd1.tw5	mc3_NNI	0.02	50	50	1.0	0.0	176.78	47.28785743956359	176.78	47.28785743956359
vert.nd1.tw5	rTBR	0.02	50	50	1.0	0.0	279.68	42.0636004359191	279.68	42.0636004359191
vert.nd1.tw5	NNI	0.05	50	50	1.0	0.0	2190.24	490.2746540211009	2190.24	490.2746540211009
vert.nd1.tw5	NNI2	0.05	50	50	1.0	0.0	472.88	115.41701724350597	472.88	115.41701724350597
vert.nd1.tw5	TBR	0.05	50	50	1.0	0.0	105.2	12.620553369283726	105.2	12.620553369283726
vert.nd1.tw5	mc3_NNI	0.05	50	50	1.0	0.0	81.3	9.419226971184731	81.3	9.419226971184731
vert.nd1.tw5	rTBR	0.05	50	50	1.0	0.0	136.42	16.52777723737113	136.42	16.52777723737113
vert.nd1.tw5	NNI	0.1	50	50	1.0	0.0	1989.28	445.29891271516277	1989.28	445.29891271516277
vert.nd1.tw5	NNI2	0.1	50	50	1.0	0.0	305.96	65.01558343809519	305.96	65.01558343809519
vert.nd1.tw5	TBR	0.1	50	50	1.0	0.0	62.3	8.198718167606247	62.3	8.198718167606247
vert.nd1.tw5	mc3_NNI	0.1	50	50	1.0	0.0	48.14	8.128961075270647	48.14	8.128961075270647
vert.nd1.tw5	rTBR	0.1	50	50	1.0	0.0	93.66	12.526237280530944	93.66	12.526237280530944
vert.nd1.tw5	NNI	0.2	50	50	1.0	0.0	907.1	223.25877408084463	907.1	223.25877408084463
vert.nd1.tw5	NNI2	0.2	50	50	1.0	0.0	122.44	28.582857142857144	122.44	28.582857142857144
vert.nd1.tw5	TBR	0.2	50	50	1.0	0.0	36.0	4.667910427064988	36.0	4.667910427064988
vert.nd1.tw5	mc3_NNI	0.2	50	50	1.0	0.0	44.1	9.398490977442135	44.1	9.398490977442135
vert.nd1.tw5	rTBR	0.2	50	50	1.0	0.0	59.6	7.774946682670393	59.6	7.774946682670393
vert.nd1.tw5	NNI	0.3	50	50	1.0	0.0	1052.28	197.09538774255415	1052.28	197.09538774255415
vert.nd1.tw5	NNI2	0.3	50	50	1.0	0.0	63.4	12.939829352563711	63.4	12.939829352563711
vert.nd1.tw5	TBR	0.3	50	50	1.0	0.0	25.78	4.533259403158674	25.78	4.533259403158674
vert.nd1.tw5	mc3_NNI	0.3	50	50	1.0	0.0	46.62	6.615435876549231	46.62	6.615435876549231
vert.nd1.tw5	rTBR	0.3	50	50	1.0	0.0	69.24	8.776106709674389	69.24	8.776106709674389
vert.nd1.tw5	NNI	0.4	50	50	1.0	0.0	1882.96	546.4302333942979	1882.96	546.4302333942979
vert.nd1.tw5	NNI2	0.4	50	50	1.0	0.0	169.1	42.85884044256952	169.1	42.85884044256952
vert.nd1.tw5	TBR	0.4	50	50	1.0	0.0	29.4	5.733894925825565	29.4	5.733894925825565
vert.nd1.tw5	mc3_NNI	0.4	50	50	1.0	0.0	234.62	47.70097239414453	234.62	47.70097239414453
vert.nd1.tw5	rTBR	0.4	50	50	1.0	0.0	65.3	8.670628346225396	65.3	8.670628346225396
vert.nd1.tw5	NNI	0.5	50	50	1.0	0.0	6967.62	2412.8650448809117	6967.62	2412.8650448809117
vert.nd1.tw5	NNI2	0.5	50	50	1.0	0.0	1037.28	322.1238145021069	1037.28	322.1238145021069
vert.nd1.tw5	TBR	0.5	50	50	1.0	0.0	39.24	9.354364254840887	39.24	9.354364254840887
vert.nd1.tw5	mc3_NNI	0.5	50	50	1.0	0.0	1669.32	491.7278510953565	1669.32	491.7278510953565
vert.nd1.tw5	rTBR	0.5	50	50	1.0	0.0	55.68	6.732100378797399	55.68	6.732100378797399
