alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.nd1.tw0	NNI	0.0	50	50	1.0	0.0	92.38	4.77868481607948	92.38	4.77868481607948
vert.nd1.tw0	NNI2	0.0	50	50	1.0	0.0	235.04	25.889749921936446	235.04	25.889749921936446
vert.nd1.tw0	TBR	0.0	50	50	1.0	0.0	180.82	13.546644738586355	180.82	13.546644738586355
vert.nd1.tw0	mc3_NNI	0.0	50	50	1.0	0.0	65.28	2.7647991402115064	65.28	2.7647991402115064
vert.nd1.tw0	rTBR	0.0	50	50	1.0	0.0	176.8	11.43646156209273	176.8	11.43646156209273
vert.nd1.tw0	NNI	0.02	50	50	1.0	0.0	40.74	2.225971010317859	40.74	2.225971010317859
vert.nd1.tw0	NNI2	0.02	50	50	1.0	0.0	75.78	8.720807395686082	75.78	8.720807395686082
vert.nd1.tw0	TBR	0.02	50	50	1.0	0.0	53.76	4.216833128385929	53.76	4.216833128385929
vert.nd1.tw0	mc3_NNI	0.02	50	50	1.0	0.0	29.44	1.2838589788411423	29.44	1.2838589788411423
vert.nd1.tw0	rTBR	0.02	50	50	1.0	0.0	75.72	5.950341441069253	75.72	5.950341441069253
vert.nd1.tw0	NNI	0.05	50	50	1.0	0.0	25.86	1.5539311570389231	25.86	1.5539311570389231
vert.nd1.tw0	NNI2	0.05	50	50	1.0	0.0	24.5	2.4588449254369293	24.5	2.4588449254369293
vert.nd1.tw0	TBR	0.05	50	50	1.0	0.0	26.9	2.0857632088195692	26.9	2.0857632088195692
vert.nd1.tw0	mc3_NNI	0.05	50	50	1.0	0.0	18.04	0.6724672816561109	18.04	0.6724672816561109
vert.nd1.tw0	rTBR	0.05	50	50	1.0	0.0	35.68	3.9103671731144924	35.68	3.9103671731144924
vert.nd1.tw0	NNI	0.1	50	50	1.0	0.0	25.4	5.595843938831309	25.4	5.595843938831309
vert.nd1.tw0	NNI2	0.1	50	50	1.0	0.0	13.48	1.34384158444425	13.48	1.34384158444425
vert.nd1.tw0	TBR	0.1	50	50	1.0	0.0	13.88	1.0208599816041455	13.88	1.0208599816041455
vert.nd1.tw0	mc3_NNI	0.1	50	50	1.0	0.0	12.88	0.5581602432481707	12.88	0.5581602432481707
vert.nd1.tw0	rTBR	0.1	50	50	1.0	0.0	24.04	2.323431663268268	24.04	2.323431663268268
vert.nd1.tw0	NNI	0.2	50	50	1.0	0.0	1125.5	526.3571002074309	1125.5	526.3571002074309
vert.nd1.tw0	NNI2	0.2	50	50	1.0	0.0	42.48	30.605764963150193	42.48	30.605764963150193
vert.nd1.tw0	TBR	0.2	50	50	1.0	0.0	7.7	0.6447590912226719	7.7	0.6447590912226719
vert.nd1.tw0	mc3_NNI	0.2	50	50	1.0	0.0	17.16	2.1476821868028346	17.16	2.1476821868028346
vert.nd1.tw0	rTBR	0.2	50	50	1.0	0.0	19.92	1.401701589832435	19.92	1.401701589832435
vert.nd1.tw0	NNI	0.3	50	38	0.76	0.060398675482166	155227.7894736842	38047.72926226281	357973.12	59052.950852158625
vert.nd1.tw0	NNI2	0.3	50	44	0.88	0.04595650117230423	9322.045454545454	8343.37334181338	128203.4	46571.094255355696
vert.nd1.tw0	TBR	0.3	50	50	1.0	0.0	8.04	0.8060789448348856	8.04	0.8060789448348856
vert.nd1.tw0	mc3_NNI	0.3	50	49	0.98	0.019798989873223337	52072.42857142857	19725.769813573697	71030.98	27073.389651433736
vert.nd1.tw0	rTBR	0.3	50	50	1.0	0.0	21.62	1.9501732000527752	21.62	1.9501732000527752
vert.nd1.tw0	NNI	0.4	50	11	0.22	0.05858327406350724	198824.72727272726	104488.03686539178	823741.44	52326.67590865208
vert.nd1.tw0	NNI2	0.4	50	35	0.7	0.06480740698407861	10491.457142857143	7061.833547981698	307344.02	64965.23352424735
vert.nd1.tw0	TBR	0.4	50	50	1.0	0.0	6.6	0.49321932861805906	6.6	0.49321932861805906
vert.nd1.tw0	mc3_NNI	0.4	50	25	0.5	0.07071067811865475	154818.32	52123.87523335539	577409.16	65649.9372031368
vert.nd1.tw0	rTBR	0.4	50	50	1.0	0.0	22.78	1.656721621339036	22.78	1.656721621339036
vert.nd1.tw0	NNI	0.5	50	6	0.12	0.04595650117230423	83230.16666666667	65770.92891869308	889987.62	43177.09062294437
vert.nd1.tw0	NNI2	0.5	50	18	0.36	0.06788225099390856	56383.38888888889	31404.285596154376	660298.02	65650.08018098211
vert.nd1.tw0	TBR	0.5	50	50	1.0	0.0	6.82	0.5411175133603662	6.82	0.5411175133603662
vert.nd1.tw0	mc3_NNI	0.5	50	11	0.22	0.05858327406350724	130572.72727272728	51914.23957225309	808726.0	52613.78016173081
vert.nd1.tw0	rTBR	0.5	50	50	1.0	0.0	25.62	1.8276537876050098	25.62	1.8276537876050098
