alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.nd6.tw5	NNI	0.0	50	9	0.18	0.054332310828824504	78.77777777777777	7.662639844251852	820014.18	54879.59841744613
vert.nd6.tw5	NNI2	0.0	50	16	0.32	0.06596969000988256	211176.0625	94772.70579793656	747576.34	60358.29702024546
vert.nd6.tw5	TBR	0.0	50	50	1.0	0.0	304.56	28.0985896951634	304.56	28.0985896951634
vert.nd6.tw5	mc3_NNI	0.0	50	32	0.64	0.06788225099390856	18964.40625	16766.538783419976	372137.22	68111.76625634226
vert.nd6.tw5	rTBR	0.0	50	50	1.0	0.0	346.96	32.54063657292876	346.96	32.54063657292876
vert.nd6.tw5	NNI	0.02	50	13	0.26	0.06203224967708329	2964.5384615384614	2902.5646034361257	740770.78	62480.563857030626
vert.nd6.tw5	NNI2	0.02	50	20	0.4	0.06928203230275509	27457.85	27350.53739289952	610983.14	68910.82235634518
vert.nd6.tw5	TBR	0.02	50	50	1.0	0.0	130.3	16.516936267766777	130.3	16.516936267766777
vert.nd6.tw5	mc3_NNI	0.02	50	32	0.64	0.06788225099390856	32266.65625	27583.791417806715	380650.66	68640.88376543597
vert.nd6.tw5	rTBR	0.02	50	50	1.0	0.0	134.0	14.352188199798976	134.0	14.352188199798976
vert.nd6.tw5	NNI	0.05	50	13	0.26	0.06203224967708329	42.15384615384615	5.827483682941608	740010.96	62659.39342708133
vert.nd6.tw5	NNI2	0.05	50	21	0.42	0.06979971346646059	41241.380952380954	37495.609364327815	597321.38	69360.23395900617
vert.nd6.tw5	TBR	0.05	50	50	1.0	0.0	48.72	4.41426629676728	48.72	4.41426629676728
vert.nd6.tw5	mc3_NNI	0.05	50	42	0.84	0.051845925587262885	28713.47619047619	18082.990337404623	184119.32	53079.51629686287
vert.nd6.tw5	rTBR	0.05	50	50	1.0	0.0	61.1	5.284343451582771	61.1	5.284343451582771
vert.nd6.tw5	NNI	0.1	50	9	0.18	0.054332310828824504	35.333333333333336	5.9907335852038095	820006.36	54881.98281283554
vert.nd6.tw5	NNI2	0.1	50	21	0.42	0.06979971346646059	87107.04761904762	48621.459154343625	616584.96	67441.2493821676
vert.nd6.tw5	TBR	0.1	50	50	1.0	0.0	22.18	2.1347828833826807	22.18	2.1347828833826807
vert.nd6.tw5	mc3_NNI	0.1	50	39	0.78	0.05858327406350723	11878.923076923076	10005.324658202682	229265.56	58990.57779661164
vert.nd6.tw5	rTBR	0.1	50	50	1.0	0.0	43.82	3.7206198737438845	43.82	3.7206198737438845
vert.nd6.tw5	NNI	0.2	50	12	0.24	0.060398675482166	19.083333333333332	4.286091553861257	760004.58	61010.71142404281
vert.nd6.tw5	NNI2	0.2	50	23	0.46	0.07048404074682439	115423.0	52986.96558346291	593094.58	67428.00458629834
vert.nd6.tw5	TBR	0.2	50	50	1.0	0.0	9.86	0.63696345968948	9.86	0.63696345968948
vert.nd6.tw5	mc3_NNI	0.2	50	39	0.78	0.05858327406350723	25601.871794871793	15726.13493022672	239969.46	58945.87994156917
vert.nd6.tw5	rTBR	0.2	50	50	1.0	0.0	32.78	3.4684925855948623	32.78	3.4684925855948623
vert.nd6.tw5	NNI	0.3	50	12	0.24	0.060398675482166	239.08333333333334	169.03112759477054	760057.38	60997.301421566015
vert.nd6.tw5	NNI2	0.3	50	25	0.5	0.07071067811865475	185314.0	56365.91358835586	592657.0	64531.86433686723
vert.nd6.tw5	TBR	0.3	50	50	1.0	0.0	6.76	0.3870980469586274	6.76	0.3870980469586274
vert.nd6.tw5	mc3_NNI	0.3	50	31	0.62	0.06864400920692205	9643.354838709678	7061.771130538292	385978.88	68809.92999489655
vert.nd6.tw5	rTBR	0.3	50	50	1.0	0.0	34.86	3.3719140086355486	34.86	3.3719140086355486
vert.nd6.tw5	NNI	0.4	50	9	0.18	0.054332310828824504	2092.5555555555557	1245.4298244103777	820376.66	54769.490517664846
vert.nd6.tw5	NNI2	0.4	50	25	0.5	0.07071067811865475	173040.16	52885.17866295118	586520.08	64606.77757296302
vert.nd6.tw5	TBR	0.4	50	50	1.0	0.0	5.88	0.3587279112164459	5.88	0.3587279112164459
vert.nd6.tw5	mc3_NNI	0.4	50	31	0.62	0.06864400920692205	37330.51612903226	23165.396316970346	403144.92	68261.14429413236
vert.nd6.tw5	rTBR	0.4	50	50	1.0	0.0	33.32	2.7760550485631694	33.32	2.7760550485631694
vert.nd6.tw5	NNI	0.5	50	3	0.06	0.03358571124749333	9840.0	3392.1990409369164	940590.4	33593.272469581025
vert.nd6.tw5	NNI2	0.5	50	19	0.38	0.06864400920692205	186761.84210526315	68173.18275703255	690969.5	61876.27736023074
vert.nd6.tw5	TBR	0.5	50	50	1.0	0.0	93.3	80.6726782771476	93.3	80.6726782771476
vert.nd6.tw5	mc3_NNI	0.5	50	17	0.34	0.0669925368977769	166617.29411764705	58402.29776791149	716649.88	59660.04125857105
vert.nd6.tw5	rTBR	0.5	50	50	1.0	0.0	33.64	2.6724230387345456	33.64	2.6724230387345456
