alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.coi.tw0	NNI	0.0	50	50	1.0	0.0	218.12	47.73514206279376	218.12	47.73514206279376
vert.coi.tw0	NNI2	0.0	50	50	1.0	0.0	187.94	13.451998106646629	187.94	13.451998106646629
vert.coi.tw0	TBR	0.0	50	50	1.0	0.0	197.06	18.903026644601933	197.06	18.903026644601933
vert.coi.tw0	mc3_NNI	0.0	50	50	1.0	0.0	66.68	3.3473035142225345	66.68	3.3473035142225345
vert.coi.tw0	rTBR	0.0	50	50	1.0	0.0	186.02	17.517093459398627	186.02	17.517093459398627
vert.coi.tw0	NNI	0.02	50	50	1.0	0.0	162.16	44.08813399525629	162.16	44.08813399525629
vert.coi.tw0	NNI2	0.02	50	50	1.0	0.0	78.12	6.8611083771694865	78.12	6.8611083771694865
vert.coi.tw0	TBR	0.02	50	50	1.0	0.0	61.12	4.774903781485966	61.12	4.774903781485966
vert.coi.tw0	mc3_NNI	0.02	50	50	1.0	0.0	32.82	1.542510543079108	32.82	1.542510543079108
vert.coi.tw0	rTBR	0.02	50	50	1.0	0.0	65.18	5.254478362039648	65.18	5.254478362039648
vert.coi.tw0	NNI	0.05	50	50	1.0	0.0	91.76	43.10256926856009	91.76	43.10256926856009
vert.coi.tw0	NNI2	0.05	50	50	1.0	0.0	29.6	2.756069369110099	29.6	2.756069369110099
vert.coi.tw0	TBR	0.05	50	50	1.0	0.0	20.78	1.3131330349004775	20.78	1.3131330349004775
vert.coi.tw0	mc3_NNI	0.05	50	50	1.0	0.0	17.66	0.8449658850739333	17.66	0.8449658850739333
vert.coi.tw0	rTBR	0.05	50	50	1.0	0.0	33.38	2.480929713816568	33.38	2.480929713816568
vert.coi.tw0	NNI	0.1	50	50	1.0	0.0	34.78	12.834465397546419	34.78	12.834465397546419
vert.coi.tw0	NNI2	0.1	50	50	1.0	0.0	12.32	0.7386916177421055	12.32	0.7386916177421055
vert.coi.tw0	TBR	0.1	50	50	1.0	0.0	10.26	0.7394482223045693	10.26	0.7394482223045693
vert.coi.tw0	mc3_NNI	0.1	50	50	1.0	0.0	13.9	0.7	13.9	0.7
vert.coi.tw0	rTBR	0.1	50	50	1.0	0.0	23.66	1.484782674951703	23.66	1.484782674951703
vert.coi.tw0	NNI	0.2	50	50	1.0	0.0	149.04	47.024014360011975	149.04	47.024014360011975
vert.coi.tw0	NNI2	0.2	50	50	1.0	0.0	6.64	0.2567616221561254	6.64	0.2567616221561254
vert.coi.tw0	TBR	0.2	50	50	1.0	0.0	5.68	0.3238039215201643	5.68	0.3238039215201643
vert.coi.tw0	mc3_NNI	0.2	50	50	1.0	0.0	19.98	3.58380598053556	19.98	3.58380598053556
vert.coi.tw0	rTBR	0.2	50	50	1.0	0.0	20.42	1.4320215481219947	20.42	1.4320215481219947
vert.coi.tw0	NNI	0.3	50	50	1.0	0.0	20615.14	16071.07325796461	20615.14	16071.07325796461
vert.coi.tw0	NNI2	0.3	50	50	1.0	0.0	2278.54	1987.2448332075753	2278.54	1987.2448332075753
vert.coi.tw0	TBR	0.3	50	50	1.0	0.0	5.18	0.24022098669554162	5.18	0.24022098669554162
vert.coi.tw0	mc3_NNI	0.3	50	50	1.0	0.0	321.82	100.00200279627056	321.82	100.00200279627056
vert.coi.tw0	rTBR	0.3	50	50	1.0	0.0	19.76	1.291592909897681	19.76	1.291592909897681
vert.coi.tw0	NNI	0.4	50	37	0.74	0.06203224967708329	124521.21621621621	38565.986097640314	352145.7	61791.30652841358
vert.coi.tw0	NNI2	0.4	50	40	0.8	0.0565685424949238	11696.425	6481.830550725413	209357.14	56710.84440596489
vert.coi.tw0	TBR	0.4	50	50	1.0	0.0	5.08	0.20768893537584282	5.08	0.20768893537584282
vert.coi.tw0	mc3_NNI	0.4	50	48	0.96	0.02771281292110205	32112.395833333332	15932.188885111436	70827.9	31110.856883878714
vert.coi.tw0	rTBR	0.4	50	50	1.0	0.0	21.66	1.1950954192969236	21.66	1.1950954192969236
vert.coi.tw0	NNI	0.5	50	10	0.2	0.05656854249492381	164583.0	72342.73139161944	832916.6	49710.93946776048
vert.coi.tw0	NNI2	0.5	50	30	0.6	0.06928203230275509	37117.433333333334	14618.028158665855	422270.46	67948.42436758724
vert.coi.tw0	TBR	0.5	50	50	1.0	0.0	7.58	1.7891030702333413	7.58	1.7891030702333413
vert.coi.tw0	mc3_NNI	0.5	50	33	0.66	0.0669925368977769	123018.0303030303	31954.0462382939	421191.9	62946.40752720216
vert.coi.tw0	rTBR	0.5	50	50	1.0	0.0	24.2	1.528504671439458	24.2	1.528504671439458
