alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.atpase8.tw0	NNI	0.0	50	50	1.0	0.0	295.08	58.28479579108229	295.08	58.28479579108229
vert.atpase8.tw0	NNI2	0.0	50	50	1.0	0.0	489.84	81.76169134398194	489.84	81.76169134398194
vert.atpase8.tw0	TBR	0.0	50	50	1.0	0.0	169.12	13.175940968604985	169.12	13.175940968604985
vert.atpase8.tw0	mc3_NNI	0.0	50	50	1.0	0.0	76.9	4.188248866940523	76.9	4.188248866940523
vert.atpase8.tw0	rTBR	0.0	50	50	1.0	0.0	197.5	16.350454028520904	197.5	16.350454028520904
vert.atpase8.tw0	NNI	0.02	50	50	1.0	0.0	379.08	97.93958504285868	379.08	97.93958504285868
vert.atpase8.tw0	NNI2	0.02	50	50	1.0	0.0	255.36	43.57586637821725	255.36	43.57586637821725
vert.atpase8.tw0	TBR	0.02	50	50	1.0	0.0	86.86	7.720844301933168	86.86	7.720844301933168
vert.atpase8.tw0	mc3_NNI	0.02	50	50	1.0	0.0	45.5	2.88136163956543	45.5	2.88136163956543
vert.atpase8.tw0	rTBR	0.02	50	50	1.0	0.0	92.96	7.2501631227250645	92.96	7.2501631227250645
vert.atpase8.tw0	NNI	0.05	50	50	1.0	0.0	456.46	116.62422547372796	456.46	116.62422547372796
vert.atpase8.tw0	NNI2	0.05	50	50	1.0	0.0	151.02	41.85328592664073	151.02	41.85328592664073
vert.atpase8.tw0	TBR	0.05	50	50	1.0	0.0	57.7	5.755937484591942	57.7	5.755937484591942
vert.atpase8.tw0	mc3_NNI	0.05	50	50	1.0	0.0	35.4	1.8523013815692264	35.4	1.8523013815692264
vert.atpase8.tw0	rTBR	0.05	50	50	1.0	0.0	61.72	5.540503182040787	61.72	5.540503182040787
vert.atpase8.tw0	NNI	0.1	50	50	1.0	0.0	294.48	68.71358027555918	294.48	68.71358027555918
vert.atpase8.tw0	NNI2	0.1	50	50	1.0	0.0	256.12	69.19990940185176	256.12	69.19990940185176
vert.atpase8.tw0	TBR	0.1	50	50	1.0	0.0	22.08	2.2700966445308457	22.08	2.2700966445308457
vert.atpase8.tw0	mc3_NNI	0.1	50	50	1.0	0.0	24.82	1.5217310229217411	24.82	1.5217310229217411
vert.atpase8.tw0	rTBR	0.1	50	50	1.0	0.0	42.88	3.8529755265461088	42.88	3.8529755265461088
vert.atpase8.tw0	NNI	0.2	50	50	1.0	0.0	2155.86	930.2003668334811	2155.86	930.2003668334811
vert.atpase8.tw0	NNI2	0.2	50	50	1.0	0.0	7391.02	5397.366468746681	7391.02	5397.366468746681
vert.atpase8.tw0	TBR	0.2	50	50	1.0	0.0	11.92	0.8110663175280869	11.92	0.8110663175280869
vert.atpase8.tw0	mc3_NNI	0.2	50	50	1.0	0.0	66.56	11.293240166993163	66.56	11.293240166993163
vert.atpase8.tw0	rTBR	0.2	50	50	1.0	0.0	27.34	1.8699798099968667	27.34	1.8699798099968667
vert.atpase8.tw0	NNI	0.3	50	48	0.96	0.02771281292110205	102733.375	35016.58689833338	138624.04	41952.294698436424
vert.atpase8.tw0	NNI2	0.3	50	46	0.92	0.038366652186501746	23993.782608695652	18826.580491009434	102074.28	41596.77880572338
vert.atpase8.tw0	TBR	0.3	50	50	1.0	0.0	8.22	0.5324490969250737	8.22	0.5324490969250737
vert.atpase8.tw0	mc3_NNI	0.3	50	50	1.0	0.0	1509.08	423.4584487627699	1509.08	423.4584487627699
vert.atpase8.tw0	rTBR	0.3	50	50	1.0	0.0	23.4	1.7865712229558266	23.4	1.7865712229558266
vert.atpase8.tw0	NNI	0.4	50	30	0.6	0.06928203230275509	234509.96666666667	51609.605356748	540705.98	61773.085682844045
vert.atpase8.tw0	NNI2	0.4	50	33	0.66	0.0669925368977769	59154.90909090909	31207.826928013917	379042.24	66884.89801815068
vert.atpase8.tw0	TBR	0.4	50	50	1.0	0.0	5.68	0.2578403239469366	5.68	0.2578403239469366
vert.atpase8.tw0	mc3_NNI	0.4	50	50	1.0	0.0	159329.68	30698.079788068913	159329.68	30698.079788068913
vert.atpase8.tw0	rTBR	0.4	50	50	1.0	0.0	23.6	1.5994897145461036	23.6	1.5994897145461036
vert.atpase8.tw0	NNI	0.5	50	5	0.1	0.042426406871192854	121958.0	121054.58315280755	912195.8	39187.63931516557
vert.atpase8.tw0	NNI2	0.5	50	13	0.26	0.06203224967708329	17002.076923076922	15967.010396624572	744420.54	61728.28010986378
vert.atpase8.tw0	TBR	0.5	50	50	1.0	0.0	5.5	0.21044171232366052	5.5	0.21044171232366052
vert.atpase8.tw0	mc3_NNI	0.5	50	10	0.2	0.05656854249492381	44160.3	42932.20110982483	808832.06	55235.75412261711
vert.atpase8.tw0	rTBR	0.5	50	50	1.0	0.0	22.52	1.4664242223858688	22.52	1.4664242223858688
