alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.nd6.tw0	NNI	0.0	50	50	1.0	0.0	118.24	8.679488370137202	118.24	8.679488370137202
vert.nd6.tw0	NNI2	0.0	50	50	1.0	0.0	226.96	22.640364171009224	226.96	22.640364171009224
vert.nd6.tw0	TBR	0.0	50	50	1.0	0.0	263.96	33.698082789284456	263.96	33.698082789284456
vert.nd6.tw0	mc3_NNI	0.0	50	50	1.0	0.0	62.88	2.5271812158923592	62.88	2.5271812158923592
vert.nd6.tw0	rTBR	0.0	50	50	1.0	0.0	315.38	29.599405537329044	315.38	29.599405537329044
vert.nd6.tw0	NNI	0.02	50	50	1.0	0.0	50.32	2.953716441421981	50.32	2.953716441421981
vert.nd6.tw0	NNI2	0.02	50	50	1.0	0.0	86.26	9.760135914075404	86.26	9.760135914075404
vert.nd6.tw0	TBR	0.02	50	50	1.0	0.0	64.92	6.789478053937428	64.92	6.789478053937428
vert.nd6.tw0	mc3_NNI	0.02	50	50	1.0	0.0	33.16	1.7645858622651724	33.16	1.7645858622651724
vert.nd6.tw0	rTBR	0.02	50	50	1.0	0.0	87.96	8.549589320606014	87.96	8.549589320606014
vert.nd6.tw0	NNI	0.05	50	50	1.0	0.0	43.62	2.8917744005495085	43.62	2.8917744005495085
vert.nd6.tw0	NNI2	0.05	50	50	1.0	0.0	43.72	5.323804071894304	43.72	5.323804071894304
vert.nd6.tw0	TBR	0.05	50	50	1.0	0.0	43.68	3.750530846780634	43.68	3.750530846780634
vert.nd6.tw0	mc3_NNI	0.05	50	50	1.0	0.0	24.7	1.1339834069980648	24.7	1.1339834069980648
vert.nd6.tw0	rTBR	0.05	50	50	1.0	0.0	65.86	7.626752592161411	65.86	7.626752592161411
vert.nd6.tw0	NNI	0.1	50	50	1.0	0.0	631.76	290.27716742198413	631.76	290.27716742198413
vert.nd6.tw0	NNI2	0.1	50	50	1.0	0.0	42.8	10.219429274371322	42.8	10.219429274371322
vert.nd6.tw0	TBR	0.1	50	50	1.0	0.0	40.68	4.471080771503253	40.68	4.471080771503253
vert.nd6.tw0	mc3_NNI	0.1	50	50	1.0	0.0	21.9	1.4137083958764016	21.9	1.4137083958764016
vert.nd6.tw0	rTBR	0.1	50	50	1.0	0.0	43.08	5.289021359266335	43.08	5.289021359266335
vert.nd6.tw0	NNI	0.2	50	48	0.96	0.02771281292110205	19056.8125	6802.141424892184	58294.54	28225.782568456874
vert.nd6.tw0	NNI2	0.2	50	50	1.0	0.0	23560.56	17199.50825782967	23560.56	17199.50825782967
vert.nd6.tw0	TBR	0.2	50	50	1.0	0.0	21.94	1.7328541985606833	21.94	1.7328541985606833
vert.nd6.tw0	mc3_NNI	0.2	50	50	1.0	0.0	555.66	350.50719473241014	555.66	350.50719473241014
vert.nd6.tw0	rTBR	0.2	50	50	1.0	0.0	39.96	4.035754487789648	39.96	4.035754487789648
vert.nd6.tw0	NNI	0.3	50	14	0.28	0.06349803146555018	167518.7142857143	71139.37024883137	766905.24	56808.882381877644
vert.nd6.tw0	NNI2	0.3	50	33	0.66	0.0669925368977769	60879.757575757576	25161.59415886815	380180.64	65664.58734418615
vert.nd6.tw0	TBR	0.3	50	50	1.0	0.0	14.24	1.296009574164686	14.24	1.296009574164686
vert.nd6.tw0	mc3_NNI	0.3	50	32	0.64	0.06788225099390856	125178.53125	35393.25287783198	440114.26	64076.04559781855
vert.nd6.tw0	rTBR	0.3	50	50	1.0	0.0	32.02	3.4007790223982024	32.02	3.4007790223982024
vert.nd6.tw0	NNI	0.4	50	0	0.0	0.0			1000000.0	0.0
vert.nd6.tw0	NNI2	0.4	50	14	0.28	0.06349803146555018	2892.3571428571427	2565.912588781096	720809.86	63960.997930039666
vert.nd6.tw0	TBR	0.4	50	50	1.0	0.0	12.72	1.3361656991220079	12.72	1.3361656991220079
vert.nd6.tw0	mc3_NNI	0.4	50	7	0.14	0.04907137658554119	60094.42857142857	35598.35505285866	868413.22	46823.27848559762
vert.nd6.tw0	rTBR	0.4	50	50	1.0	0.0	36.54	3.1682364888024996	36.54	3.1682364888024996
vert.nd6.tw0	NNI	0.5	50	5	0.1	0.042426406871192854	241.4	217.94324949399098	900024.14	42846.80166768825
vert.nd6.tw0	NNI2	0.5	50	5	0.1	0.042426406871192854	50.8	39.25353487267102	900005.08	42854.96586103983
vert.nd6.tw0	TBR	0.5	50	50	1.0	0.0	21.82	8.108231644949674	21.82	8.108231644949674
vert.nd6.tw0	mc3_NNI	0.5	50	4	0.08	0.03836665218650176	5658.5	5614.879584639371	920452.68	38538.87298587731
vert.nd6.tw0	rTBR	0.5	50	50	1.0	0.0	29.24	1.89059109642396	29.24	1.89059109642396
