alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.nd3.tw5	NNI	0.0	50	50	1.0	0.0	15553.04	5389.346213876835	15553.04	5389.346213876835
vert.nd3.tw5	NNI2	0.0	50	50	1.0	0.0	7408.16	2420.881500334377	7408.16	2420.881500334377
vert.nd3.tw5	TBR	0.0	50	50	1.0	0.0	297.68	24.88481940329674	297.68	24.88481940329674
vert.nd3.tw5	mc3_NNI	0.0	50	50	1.0	0.0	158.96	28.11775472210121	158.96	28.11775472210121
vert.nd3.tw5	rTBR	0.0	50	50	1.0	0.0	361.8	32.71306298401173	361.8	32.71306298401173
vert.nd3.tw5	NNI	0.02	50	50	1.0	0.0	10229.42	3770.4585306699823	10229.42	3770.4585306699823
vert.nd3.tw5	NNI2	0.02	50	50	1.0	0.0	4883.92	1432.0460683617005	4883.92	1432.0460683617005
vert.nd3.tw5	TBR	0.02	50	50	1.0	0.0	201.72	19.58450116072109	201.72	19.58450116072109
vert.nd3.tw5	mc3_NNI	0.02	50	50	1.0	0.0	90.34	12.297954367806584	90.34	12.297954367806584
vert.nd3.tw5	rTBR	0.02	50	50	1.0	0.0	206.9	18.43654866103231	206.9	18.43654866103231
vert.nd3.tw5	NNI	0.05	50	50	1.0	0.0	13967.94	5279.815649642726	13967.94	5279.815649642726
vert.nd3.tw5	NNI2	0.05	50	50	1.0	0.0	2642.54	1128.9633949381193	2642.54	1128.9633949381193
vert.nd3.tw5	TBR	0.05	50	50	1.0	0.0	110.7	9.920592888799849	110.7	9.920592888799849
vert.nd3.tw5	mc3_NNI	0.05	50	50	1.0	0.0	61.32	5.015847538613215	61.32	5.015847538613215
vert.nd3.tw5	rTBR	0.05	50	50	1.0	0.0	119.14	11.697130644141856	119.14	11.697130644141856
vert.nd3.tw5	NNI	0.1	50	50	1.0	0.0	16735.78	6732.236731276688	16735.78	6732.236731276688
vert.nd3.tw5	NNI2	0.1	50	50	1.0	0.0	1333.92	467.3375818181027	1333.92	467.3375818181027
vert.nd3.tw5	TBR	0.1	50	50	1.0	0.0	61.12	7.9295180902030316	61.12	7.9295180902030316
vert.nd3.tw5	mc3_NNI	0.1	50	50	1.0	0.0	98.78	29.184162464862858	98.78	29.184162464862858
vert.nd3.tw5	rTBR	0.1	50	50	1.0	0.0	71.34	7.703781737641876	71.34	7.703781737641876
vert.nd3.tw5	NNI	0.2	50	50	1.0	0.0	8337.76	4999.100584048768	8337.76	4999.100584048768
vert.nd3.tw5	NNI2	0.2	50	50	1.0	0.0	539.54	218.24819649534194	539.54	218.24819649534194
vert.nd3.tw5	TBR	0.2	50	50	1.0	0.0	28.92	2.649888715414599	28.92	2.649888715414599
vert.nd3.tw5	mc3_NNI	0.2	50	50	1.0	0.0	63.42	20.559363326916603	63.42	20.559363326916603
vert.nd3.tw5	rTBR	0.2	50	50	1.0	0.0	42.26	4.191420780984093	42.26	4.191420780984093
vert.nd3.tw5	NNI	0.3	50	50	1.0	0.0	63903.62	16226.922060749059	63903.62	16226.922060749059
vert.nd3.tw5	NNI2	0.3	50	50	1.0	0.0	3284.34	1635.835372838163	3284.34	1635.835372838163
vert.nd3.tw5	TBR	0.3	50	50	1.0	0.0	19.76	2.2843853279450497	19.76	2.2843853279450497
vert.nd3.tw5	mc3_NNI	0.3	50	50	1.0	0.0	959.74	630.3331699593639	959.74	630.3331699593639
vert.nd3.tw5	rTBR	0.3	50	50	1.0	0.0	38.7	3.8167461299395016	38.7	3.8167461299395016
vert.nd3.tw5	NNI	0.4	50	41	0.82	0.054332310828824504	104830.48780487805	36647.67355896272	265961.0	57557.10294933907
vert.nd3.tw5	NNI2	0.4	50	48	0.96	0.02771281292110205	37981.041666666664	18721.885470415073	76461.8	32373.274492130957
vert.nd3.tw5	TBR	0.4	50	50	1.0	0.0	17.38	1.385313638693787	17.38	1.385313638693787
vert.nd3.tw5	mc3_NNI	0.4	50	50	1.0	0.0	532.92	173.17189016366697	532.92	173.17189016366697
vert.nd3.tw5	rTBR	0.4	50	50	1.0	0.0	35.9	2.826153367590453	35.9	2.826153367590453
vert.nd3.tw5	NNI	0.5	50	35	0.7	0.06480740698407861	97186.14285714286	37043.00227721134	368030.3	64495.41675818871
vert.nd3.tw5	NNI2	0.5	50	45	0.9	0.04242640687119285	78036.46666666666	21429.48519556806	170232.82	43958.87048168856
vert.nd3.tw5	TBR	0.5	50	50	1.0	0.0	12.7	1.2471191292129953	12.7	1.2471191292129953
vert.nd3.tw5	mc3_NNI	0.5	50	50	1.0	0.0	24318.74	12961.113083273209	24318.74	12961.113083273209
vert.nd3.tw5	rTBR	0.5	50	50	1.0	0.0	40.94	3.357405460853876	40.94	3.357405460853876
