alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.nd2.tw5	NNI	0.0	50	50	1.0	0.0	3072.96	681.510970136451	3072.96	681.510970136451
vert.nd2.tw5	NNI2	0.0	50	50	1.0	0.0	555.26	94.89751210691264	555.26	94.89751210691264
vert.nd2.tw5	TBR	0.0	50	50	1.0	0.0	417.5	48.762249115227554	417.5	48.762249115227554
vert.nd2.tw5	mc3_NNI	0.0	50	50	1.0	0.0	143.96	14.48962922583048	143.96	14.48962922583048
vert.nd2.tw5	rTBR	0.0	50	50	1.0	0.0	467.88	47.86045736922952	467.88	47.86045736922952
vert.nd2.tw5	NNI	0.02	50	50	1.0	0.0	2247.72	799.9906943540414	2247.72	799.9906943540414
vert.nd2.tw5	NNI2	0.02	50	50	1.0	0.0	543.66	131.3433438258176	543.66	131.3433438258176
vert.nd2.tw5	TBR	0.02	50	50	1.0	0.0	235.06	25.436490099292957	235.06	25.436490099292957
vert.nd2.tw5	mc3_NNI	0.02	50	50	1.0	0.0	121.28	23.43924913473126	121.28	23.43924913473126
vert.nd2.tw5	rTBR	0.02	50	50	1.0	0.0	251.26	23.64048430043648	251.26	23.64048430043648
vert.nd2.tw5	NNI	0.05	50	50	1.0	0.0	2355.32	569.6215889912337	2355.32	569.6215889912337
vert.nd2.tw5	NNI2	0.05	50	50	1.0	0.0	243.42	75.2210787327215	243.42	75.2210787327215
vert.nd2.tw5	TBR	0.05	50	50	1.0	0.0	141.62	19.636303114384848	141.62	19.636303114384848
vert.nd2.tw5	mc3_NNI	0.05	50	50	1.0	0.0	84.22	13.199112215043332	84.22	13.199112215043332
vert.nd2.tw5	rTBR	0.05	50	50	1.0	0.0	136.18	12.774422467875215	136.18	12.774422467875215
vert.nd2.tw5	NNI	0.1	50	50	1.0	0.0	1384.36	276.0025225557601	1384.36	276.0025225557601
vert.nd2.tw5	NNI2	0.1	50	50	1.0	0.0	73.04	7.781818684653114	73.04	7.781818684653114
vert.nd2.tw5	TBR	0.1	50	50	1.0	0.0	57.98	6.31043774153552	57.98	6.31043774153552
vert.nd2.tw5	mc3_NNI	0.1	50	50	1.0	0.0	64.58	10.171030891102195	64.58	10.171030891102195
vert.nd2.tw5	rTBR	0.1	50	50	1.0	0.0	77.94	7.4946734826972214	77.94	7.4946734826972214
vert.nd2.tw5	NNI	0.2	50	50	1.0	0.0	737.4	178.827398256942	737.4	178.827398256942
vert.nd2.tw5	NNI2	0.2	50	50	1.0	0.0	67.6	21.008239394318117	67.6	21.008239394318117
vert.nd2.tw5	TBR	0.2	50	50	1.0	0.0	32.42	4.204282559097889	32.42	4.204282559097889
vert.nd2.tw5	mc3_NNI	0.2	50	50	1.0	0.0	58.06	8.851399520380252	58.06	8.851399520380252
vert.nd2.tw5	rTBR	0.2	50	50	1.0	0.0	68.22	6.692139159537273	68.22	6.692139159537273
vert.nd2.tw5	NNI	0.3	50	50	1.0	0.0	853.56	151.22890113591222	853.56	151.22890113591222
vert.nd2.tw5	NNI2	0.3	50	50	1.0	0.0	42.7	12.735271605157969	42.7	12.735271605157969
vert.nd2.tw5	TBR	0.3	50	50	1.0	0.0	21.42	2.5045411816562817	21.42	2.5045411816562817
vert.nd2.tw5	mc3_NNI	0.3	50	50	1.0	0.0	64.56	9.825629127699765	64.56	9.825629127699765
vert.nd2.tw5	rTBR	0.3	50	50	1.0	0.0	64.88	6.019128691437128	64.88	6.019128691437128
vert.nd2.tw5	NNI	0.4	50	50	1.0	0.0	2201.06	775.9527217924704	2201.06	775.9527217924704
vert.nd2.tw5	NNI2	0.4	50	50	1.0	0.0	130.94	62.70367245046745	130.94	62.70367245046745
vert.nd2.tw5	TBR	0.4	50	50	1.0	0.0	17.24	1.9013550484873054	17.24	1.9013550484873054
vert.nd2.tw5	mc3_NNI	0.4	50	50	1.0	0.0	132.44	16.544711467747643	132.44	16.544711467747643
vert.nd2.tw5	rTBR	0.4	50	50	1.0	0.0	49.26	4.834300067523441	49.26	4.834300067523441
vert.nd2.tw5	NNI	0.5	50	50	1.0	0.0	1524.9	313.49970705972055	1524.9	313.49970705972055
vert.nd2.tw5	NNI2	0.5	50	50	1.0	0.0	396.48	167.00456608691138	396.48	167.00456608691138
vert.nd2.tw5	TBR	0.5	50	50	1.0	0.0	20.28	2.5251453787204943	20.28	2.5251453787204943
vert.nd2.tw5	mc3_NNI	0.5	50	50	1.0	0.0	533.66	76.66404638527284	533.66	76.66404638527284
vert.nd2.tw5	rTBR	0.5	50	50	1.0	0.0	55.6	5.0737419271044075	55.6	5.0737419271044075
