alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.coiii.tw2	NNI	0.0	50	50	1.0	0.0	99781.06	24198.46705061125	99781.06	24198.46705061125
vert.coiii.tw2	NNI2	0.0	50	50	1.0	0.0	7182.36	2724.7810603317944	7182.36	2724.7810603317944
vert.coiii.tw2	TBR	0.0	50	50	1.0	0.0	1120.18	186.92307855896013	1120.18	186.92307855896013
vert.coiii.tw2	mc3_NNI	0.0	50	50	1.0	0.0	392.06	319.514626039343	392.06	319.514626039343
vert.coiii.tw2	rTBR	0.0	50	50	1.0	0.0	1037.9	261.9900578422076	1037.9	261.9900578422076
vert.coiii.tw2	NNI	0.02	50	48	0.96	0.02771281292110205	88523.27083333333	25416.481723848814	124982.34	35297.49327343591
vert.coiii.tw2	NNI2	0.02	50	50	1.0	0.0	6900.06	1982.4544211061361	6900.06	1982.4544211061361
vert.coiii.tw2	TBR	0.02	50	50	1.0	0.0	471.66	101.51573964621628	471.66	101.51573964621628
vert.coiii.tw2	mc3_NNI	0.02	50	50	1.0	0.0	63.06	5.549657830967268	63.06	5.549657830967268
vert.coiii.tw2	rTBR	0.02	50	50	1.0	0.0	750.28	205.139667782609	750.28	205.139667782609
vert.coiii.tw2	NNI	0.05	50	50	1.0	0.0	85307.56	18644.227165602213	85307.56	18644.227165602213
vert.coiii.tw2	NNI2	0.05	50	50	1.0	0.0	9916.82	2952.381142875723	9916.82	2952.381142875723
vert.coiii.tw2	TBR	0.05	50	50	1.0	0.0	338.68	82.79978034083058	338.68	82.79978034083058
vert.coiii.tw2	mc3_NNI	0.05	50	50	1.0	0.0	51.96	11.31406781896966	51.96	11.31406781896966
vert.coiii.tw2	rTBR	0.05	50	50	1.0	0.0	384.06	131.60149620761015	384.06	131.60149620761015
vert.coiii.tw2	NNI	0.1	50	50	1.0	0.0	40155.1	9388.238591233096	40155.1	9388.238591233096
vert.coiii.tw2	NNI2	0.1	50	50	1.0	0.0	4623.1	1191.783737829604	4623.1	1191.783737829604
vert.coiii.tw2	TBR	0.1	50	50	1.0	0.0	218.2	50.81909491680529	218.2	50.81909491680529
vert.coiii.tw2	mc3_NNI	0.1	50	50	1.0	0.0	40.38	11.780436567219644	40.38	11.780436567219644
vert.coiii.tw2	rTBR	0.1	50	50	1.0	0.0	231.84	56.2675558816798	231.84	56.2675558816798
vert.coiii.tw2	NNI	0.2	50	50	1.0	0.0	45239.26	11161.77690004488	45239.26	11161.77690004488
vert.coiii.tw2	NNI2	0.2	50	50	1.0	0.0	1746.12	501.1732965507143	1746.12	501.1732965507143
vert.coiii.tw2	TBR	0.2	50	50	1.0	0.0	86.2	20.12290805453895	86.2	20.12290805453895
vert.coiii.tw2	mc3_NNI	0.2	50	50	1.0	0.0	18.86	1.3361565348843996	18.86	1.3361565348843996
vert.coiii.tw2	rTBR	0.2	50	50	1.0	0.0	224.88	48.38295061490237	224.88	48.38295061490237
vert.coiii.tw2	NNI	0.3	50	50	1.0	0.0	52187.72	14046.983232666302	52187.72	14046.983232666302
vert.coiii.tw2	NNI2	0.3	50	50	1.0	0.0	603.82	160.12828706498843	603.82	160.12828706498843
vert.coiii.tw2	TBR	0.3	50	50	1.0	0.0	53.34	15.573882113385624	53.34	15.573882113385624
vert.coiii.tw2	mc3_NNI	0.3	50	50	1.0	0.0	52.44	21.111910943196715	52.44	21.111910943196715
vert.coiii.tw2	rTBR	0.3	50	50	1.0	0.0	190.12	38.68835863509268	190.12	38.68835863509268
vert.coiii.tw2	NNI	0.4	50	50	1.0	0.0	62557.36	15055.54192944219	62557.36	15055.54192944219
vert.coiii.tw2	NNI2	0.4	50	50	1.0	0.0	1314.44	361.1046771861509	1314.44	361.1046771861509
vert.coiii.tw2	TBR	0.4	50	50	1.0	0.0	71.08	19.253896292672287	71.08	19.253896292672287
vert.coiii.tw2	mc3_NNI	0.4	50	50	1.0	0.0	221.18	115.41069412479654	221.18	115.41069412479654
vert.coiii.tw2	rTBR	0.4	50	50	1.0	0.0	128.92	28.03707225100658	128.92	28.03707225100658
vert.coiii.tw2	NNI	0.5	50	48	0.96	0.02771281292110205	130630.95833333333	30753.13395107735	165405.72	38251.395587900755
vert.coiii.tw2	NNI2	0.5	50	50	1.0	0.0	2223.62	476.2766721997128	2223.62	476.2766721997128
vert.coiii.tw2	TBR	0.5	50	50	1.0	0.0	43.68	12.096227781032079	43.68	12.096227781032079
vert.coiii.tw2	mc3_NNI	0.5	50	50	1.0	0.0	891.42	290.4579945604555	891.42	290.4579945604555
vert.coiii.tw2	rTBR	0.5	50	50	1.0	0.0	145.56	33.3045092246362	145.56	33.3045092246362
