alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.atpase8.tw5	NNI	0.0	50	50	1.0	0.0	425.68	89.40390093301755	425.68	89.40390093301755
vert.atpase8.tw5	NNI2	0.0	50	50	1.0	0.0	542.16	153.83918812864826	542.16	153.83918812864826
vert.atpase8.tw5	TBR	0.0	50	50	1.0	0.0	426.76	45.7532562463357	426.76	45.7532562463357
vert.atpase8.tw5	mc3_NNI	0.0	50	50	1.0	0.0	116.66	11.366388330224751	116.66	11.366388330224751
vert.atpase8.tw5	rTBR	0.0	50	50	1.0	0.0	405.26	48.135572233907375	405.26	48.135572233907375
vert.atpase8.tw5	NNI	0.02	50	50	1.0	0.0	441.1	80.51944751779801	441.1	80.51944751779801
vert.atpase8.tw5	NNI2	0.02	50	50	1.0	0.0	417.64	75.87432552233587	417.64	75.87432552233587
vert.atpase8.tw5	TBR	0.02	50	50	1.0	0.0	211.58	26.87611928376383	211.58	26.87611928376383
vert.atpase8.tw5	mc3_NNI	0.02	50	50	1.0	0.0	91.04	6.615255097122105	91.04	6.615255097122105
vert.atpase8.tw5	rTBR	0.02	50	50	1.0	0.0	239.08	27.271871432458966	239.08	27.271871432458966
vert.atpase8.tw5	NNI	0.05	50	50	1.0	0.0	327.84	66.59108452920337	327.84	66.59108452920337
vert.atpase8.tw5	NNI2	0.05	50	50	1.0	0.0	364.56	55.0099520495137	364.56	55.0099520495137
vert.atpase8.tw5	TBR	0.05	50	50	1.0	0.0	175.8	19.333950259920016	175.8	19.333950259920016
vert.atpase8.tw5	mc3_NNI	0.05	50	50	1.0	0.0	65.32	5.871719839838327	65.32	5.871719839838327
vert.atpase8.tw5	rTBR	0.05	50	50	1.0	0.0	185.36	24.53393751104617	185.36	24.53393751104617
vert.atpase8.tw5	NNI	0.1	50	50	1.0	0.0	380.56	69.05280534873737	380.56	69.05280534873737
vert.atpase8.tw5	NNI2	0.1	50	50	1.0	0.0	203.02	42.87825660863462	203.02	42.87825660863462
vert.atpase8.tw5	TBR	0.1	50	50	1.0	0.0	99.2	12.708473792019598	99.2	12.708473792019598
vert.atpase8.tw5	mc3_NNI	0.1	50	50	1.0	0.0	43.28	3.7141802182820305	43.28	3.7141802182820305
vert.atpase8.tw5	rTBR	0.1	50	50	1.0	0.0	97.54	10.894380127723968	97.54	10.894380127723968
vert.atpase8.tw5	NNI	0.2	50	50	1.0	0.0	281.98	48.70231516099432	281.98	48.70231516099432
vert.atpase8.tw5	NNI2	0.2	50	50	1.0	0.0	96.02	16.379965114213682	96.02	16.379965114213682
vert.atpase8.tw5	TBR	0.2	50	50	1.0	0.0	50.52	7.256087662319502	50.52	7.256087662319502
vert.atpase8.tw5	mc3_NNI	0.2	50	50	1.0	0.0	36.02	2.987250459222067	36.02	2.987250459222067
vert.atpase8.tw5	rTBR	0.2	50	50	1.0	0.0	65.24	6.671814611039611	65.24	6.671814611039611
vert.atpase8.tw5	NNI	0.3	50	50	1.0	0.0	158.66	29.266831682549682	158.66	29.266831682549682
vert.atpase8.tw5	NNI2	0.3	50	50	1.0	0.0	60.24	8.624812804830453	60.24	8.624812804830453
vert.atpase8.tw5	TBR	0.3	50	50	1.0	0.0	33.9	3.9580710618446764	33.9	3.9580710618446764
vert.atpase8.tw5	mc3_NNI	0.3	50	50	1.0	0.0	43.48	5.253355778811817	43.48	5.253355778811817
vert.atpase8.tw5	rTBR	0.3	50	50	1.0	0.0	51.18	5.392412659071474	51.18	5.392412659071474
vert.atpase8.tw5	NNI	0.4	50	50	1.0	0.0	121.84	18.51074392930566	121.84	18.51074392930566
vert.atpase8.tw5	NNI2	0.4	50	50	1.0	0.0	58.74	8.23451224036583	58.74	8.23451224036583
vert.atpase8.tw5	TBR	0.4	50	50	1.0	0.0	22.76	2.6883816541494525	22.76	2.6883816541494525
vert.atpase8.tw5	mc3_NNI	0.4	50	50	1.0	0.0	52.14	6.956013988790196	52.14	6.956013988790196
vert.atpase8.tw5	rTBR	0.4	50	50	1.0	0.0	57.58	6.047370148608874	57.58	6.047370148608874
vert.atpase8.tw5	NNI	0.5	50	50	1.0	0.0	258.88	44.98589021423658	258.88	44.98589021423658
vert.atpase8.tw5	NNI2	0.5	50	50	1.0	0.0	128.22	31.47586428762618	128.22	31.47586428762618
vert.atpase8.tw5	TBR	0.5	50	50	1.0	0.0	22.44	3.392568107989424	22.44	3.392568107989424
vert.atpase8.tw5	mc3_NNI	0.5	50	50	1.0	0.0	165.0	17.05192550022742	165.0	17.05192550022742
vert.atpase8.tw5	rTBR	0.5	50	50	1.0	0.0	52.72	5.27172202048102	52.72	5.27172202048102
