section	statistic	value
summary	numTrees	2027025
summary	numEdges	127702575
summary	meanDegree	126.0000000000
local	numLocalPeaks	7
local	posteriorMassOfLocalPeaks	0.2044295248
local	meanUphillFraction	0.4990475002
local	posteriorWeightedMeanUphillFraction	0.0358798093
local	meanBestNeighborLnLDifference	16.0072179658
local	posteriorWeightedMeanBestNeighborLnLDifference	1.4791912015
local	meanNeighborAbsLnLDifference	4.7450353872
local	posteriorWeightedMeanNeighborAbsLnLDifference	7.4500517137
basin	numPeaks	7
basin	numPeaksMassGreater01	5
basin	numPeaksMassGreater05	4
basin	largestBasinSize	823373
basin	largestBasinMass	0.4512281046
basin	basinMassEntropy	1.2512847628
basin	effectiveNumBasins	3.4948301022
basin	mapTreeHash	11924552966062684110
basin	mapPeakHash	11924552966062684110
basin	mapPeakId	0
basin	mapBasinMass	0.4512281046
basin	posteriorMassOutsideMapBasin	0.5487718954
ascent	meanAscentLength	5.6489313156
ascent	posteriorWeightedMeanAscentLength	1.0097000952
ascent	meanAscentLengthCredible95	1.5303030303
ascent	posteriorWeightedMeanAscentLengthCredible95	0.9545129654
ascent	maxAscentLength	12
credible95	credible95NumTrees	330
credible95	credible95Mass	0.9500675885
credible95	credible95NumComponents	2
credible95	credible95LargestComponentSize	329
credible95	credible95LargestComponentMass	0.9498923221
credible95	credible95MapComponentSize	329
credible95	credible95MapComponentMass	0.9498923221
barrier	basinGraphEdges	21
barrier	meanBasinGraphDegree	6.0000000000
barrier	mapBasinGraphDegree	6
barrier	basinGraphConnected	1
barrier	minBarrierFromMap	1.7046289389
barrier	meanBarrier	5.7566427522
barrier	posteriorWeightedMeanBarrier	2.6281324837
barrier	maxBarrier	24.4962549155

# peaks
peakId	peakHash	peakTreeProbability	basinNumTrees	basinPosteriorMass
0	11924552966062684110	0.0927021269	401731	0.4512281046
1	7151865426717208474	0.0654027239	823373	0.3448323856
2	15083554637051522463	0.0244306753	225425	0.0764142867
3	16032003882534961703	0.0176488294	409583	0.1018082015
4	6664440996596744883	0.0040699029	138505	0.0253743182
5	15380433478849105164	0.0001752663	17075	0.0003427029
6	9003197609332971102	0.0000000001	11333	0.0000000004

# saddles
peakId1	peakId2	peakHash1	peakHash2	saddleTree1	saddleTree2	saddleLnL	saddleProbability	barrierFromPeak1	barrierFromPeak2
0	3	11924552966062684110	16032003882534961703	1716979476102124121	16032003882534961703	-1896.9805908203	0.0168561917	1.7046289389	0.0459069821
1	2	7151865426717208474	15083554637051522463	9195722206661419928	11974113247624385663	-1897.5877685547	0.0091855636	1.9629791644	0.9782547859
1	0	7151865426717208474	11924552966062684110	1665526507892577169	8380520098874210301	-1897.8616943359	0.0069843286	2.2369049456	2.5857324545
4	2	6664440996596744883	15083554637051522463	1832783675335161639	2598638628031773538	-1898.8746337891	0.0025363441	0.4728996288	2.2651200203
4	3	6664440996596744883	16032003882534961703	5942375604138840610	6664440996596744883	-1898.9827880859	0.0022762861	0.5810539257	2.0481042478
0	2	11924552966062684110	15083554637051522463	15083554637051522463	15704533059732364879	-1899.5891113281	0.0012414287	4.3131494467	2.9795975594
4	1	6664440996596744883	7151865426717208474	641000691536285293	7339097094381602749	-1900.1673583984	0.0006962754	1.7656242382	4.5425690081
2	3	15083554637051522463	16032003882534961703	1018789179699820006	1583133850643679126	-1900.7391357422	0.0003930568	4.1296219734	3.8044519040
1	3	7151865426717208474	16032003882534961703	430910961264133638	7838681930491769141	-1901.0125732422	0.0002990420	5.3877838519	4.0778894040
4	0	6664440996596744883	11924552966062684110	542497155785525138	1386899616358978948	-1901.6357421875	0.0001603540	3.2340080272	6.3597803061
4	5	6664440996596744883	15380433478849105164	15380433478849105164	16888500258330469023	-1902.2403564453	0.0000875964	3.8386222851	0.6935546636
5	3	15380433478849105164	16032003882534961703	4487173143681213693	15653086900750499274	-1903.7556152344	0.0000192489	2.2088134526	6.8209313962
1	5	7151865426717208474	15380433478849105164	3978009879500379397	15380433478849105164	-1904.7065429688	0.0000074374	9.0817535784	3.1597411870
2	5	15083554637051522463	15380433478849105164	3782969363067204947	16643900022755351643	-1905.9038085938	0.0000022463	9.2942948250	4.3570068120
0	5	11924552966062684110	15380433478849105164	3074472009043906991	10109335775534870272	-1908.5531005859	0.0000001588	13.2771387045	7.0062988042
6	3	9003197609332971102	16032003882534961703	8192834863938638979	9003197609332971102	-1916.4390869141	0.0000000001	0.1613789429	19.5044030759
1	6	7151865426717208474	9003197609332971102	5084124420637145553	12640581625976002050	-1916.6511230469	0.0000000000	21.0263336566	0.3734150757
4	6	6664440996596744883	9003197609332971102	4383755490998119975	9003197609332971102	-1916.7250976562	0.0000000000	18.3233634960	0.4473896851
6	5	9003197609332971102	15380433478849105164	9003197609332971102	12473966161035422230	-1916.8736572266	0.0000000000	0.5959492554	15.3268554448
6	2	9003197609332971102	15083554637051522463	11959087874941377392	12062861917226419932	-1917.8510742188	0.0000000000	1.5733662476	21.2415604500
6	0	9003197609332971102	11924552966062684110	5084124420637145553	7363799713249170847	-1919.7722167969	0.0000000000	3.4945088257	24.4962549155
