move_type	power	analysis_name	num_states	stationary_discrepancy	irreducible_at_zero	largest_threshold_irreducible	min_positive_offdiag_transition	max_offdiag_transition	mean_positive_offdiag_transition	min_leave_probability	max_leave_probability	mean_leave_probability	num_positive_offdiag_transitions	num_states_with_zero_leave_probability	irreducible_gt_1e_minus_16	reachable_from0_frac_gt_1e_minus_16	can_reach0_frac_gt_1e_minus_16	transitions_le_1e_minus_16	states_leave_le_1e_minus_16	irreducible_gt_1e_minus_14	reachable_from0_frac_gt_1e_minus_14	can_reach0_frac_gt_1e_minus_14	transitions_le_1e_minus_14	states_leave_le_1e_minus_14	irreducible_gt_1e_minus_12	reachable_from0_frac_gt_1e_minus_12	can_reach0_frac_gt_1e_minus_12	transitions_le_1e_minus_12	states_leave_le_1e_minus_12	irreducible_gt_1e_minus_10	reachable_from0_frac_gt_1e_minus_10	can_reach0_frac_gt_1e_minus_10	transitions_le_1e_minus_10	states_leave_le_1e_minus_10	irreducible_gt_1e_minus_8	reachable_from0_frac_gt_1e_minus_8	can_reach0_frac_gt_1e_minus_8	transitions_le_1e_minus_8	states_leave_le_1e_minus_8	irreducible_gt_1e_minus_6	reachable_from0_frac_gt_1e_minus_6	can_reach0_frac_gt_1e_minus_6	transitions_le_1e_minus_6	states_leave_le_1e_minus_6	detailed_balance_checked	detailed_balance_reversible	detailed_balance_max_abs_error	detailed_balance_max_relative_error	slem_abs_lambda2	spectral_gap	relaxation_time	worst_case_iact	sparse_eigen_calculation	eigenvalues_converged_or_computed	eigenvalue_1_multiplicity_among_computed	has_complex_eigenvalues	average_acceptance_rate	entropy_rate_nats_per_step	kemeny_estimate	kemeny_is_exact	posterior_sweep_conductance	eigenvector_sweep_conductance	mean_return_time_min	mean_return_time_max	map_index	map_posterior	posterior95_set_size	posterior95_actual_mass	mean_hitting_time_map_uniform_start	mean_hitting_time_posterior95_uniform_start	mixing_time_upper_bound_epsilon	mixing_time_upper_bound
NNI	0	NNI (0.000000)	2027025	1.6933449898100412e-17	1	9.9999999999999995e-07	3.9783137864493062e-15	0.071428571428571425	0.041634111699283702	0.021391537656119865	0.99999999999999967	0.58287756370494592	28378350	0	1	1	1	0	0	1	1	1	8	0	1	1	1	5740	0	1	1	1	79045	0	1	1	1	297633	0	1	1	1	1138956	0	0	0	nan	nan	0.99915640316798926	0.00084359683201074009	1185.400373797597	2369.800747595194	1	4	1	0	0.10989542973651963	0.47420010109698468	3142.4499692631225	0	0.041162845805449697	nan	4.1272613463040146	7.475009941993852e+50	1588044	0.24229141701809254	35	0.95121879058930103	nan	nan	9.9999999999999995e-07	155235.68342440671
NNI2	0	NNI2 (0.000000)	2027025	9.3293437883514571e-17	1	9.9999999999999995e-07	1.7746555339889142e-22	0.0081967213114754103	0.0043828110940557089	0.0030426190262298962	1.0000000000000009	0.55223419790924644	255405150	0	1	1	1	101008	0	1	1	1	522230	0	1	1	1	1960845	0	1	1	1	5892355	0	1	1	1	15524182	0	1	1	1	36302875	0	0	0	nan	nan	0.99885471901738176	0.0011452809826182353	873.14817514379104	1745.2963502875821	1	4	1	0	0.034062719481044702	0.22342746424235707	2106.7486312579049	0	0.0072353803679870987	nan	4.1272613463042269	7.4750099419942366e+50	420031	0.24229141701808007	35	0.95121879058925185	nan	nan	9.9999999999999995e-07	114344.28115106335
TBR	0	TBR (0.000000)	2027025	9.8040535991397135e-17	1	9.9999999999999995e-07	3.9095929128485864e-35	0.013114754098360656	0.0017753924853801399	0.0045209450400294712	0.95538057742781801	0.51590670958188378	589027950	0	1	1	1	4489372	0	1	1	1	10162223	0	1	1	1	21469922	0	1	1	1	42570831	0	1	1	1	78900358	0	1	1	1	136438297	0	0	0	nan	nan	0.99860136326913074	0.0013986367308692627	714.98193771766091	1428.9638754353218	1	4	1	0	0.027425265066918631	0.18221505470472457	2122.5387148978693	0	0.0081172925772418601	nan	4.1272613463042269	7.4750099419942366e+50	420031	0.24229141701808007	35	0.95121879058925185	nan	nan	9.9999999999999995e-07	93631.162819229721
NNI	0.02	NNI (0.020000)	2027025	3.9994014348549533e-18	1	9.9999999999999995e-07	6.9985026819710099e-15	0.12649070377568758	0.044809728299635955	0.025075240461369174	1.0000000000000004	0.62733619619495218	28378350	0	1	1	1	0	0	1	1	1	2	0	1	1	1	3915	0	1	1	1	69261	0	1	1	1	274485	0	1	1	1	1075315	0	0	0	nan	nan	0.99906088493927581	0.00093911506072419382	1064.8322466779045	2128.6644933558086	1	4	1	0	0.12560993752820171	0.52482735493141275	2779.4022599429272	0	0.04770574963512738	nan	4.1272613463040146	7.475009941993852e+50	1588044	0.24229141701809254	35	0.95121879058930103	nan	nan	9.9999999999999995e-07	139446.52362774726
NNI2	0.02	NNI2 (0.020000)	2027025	6.9977579272573434e-17	1	9.9999999999999995e-07	3.7234486689802314e-22	0.018900791715417604	0.0048685461207420341	0.0039767702068015014	1.0000000000000009	0.61343681122926108	255405150	0	1	1	1	79662	0	1	1	1	445107	0	1	1	1	1760010	0	1	1	1	5474724	0	1	1	1	14795413	0	1	1	1	35371471	0	0	0	nan	nan	0.99856632091435138	0.0014336790856486203	697.50616439214036	1394.0123287842807	1	4	1	0	0.04295609020768161	0.27197317880921523	1678.8372973520675	0	0.0093254592681251865	nan	4.1272613463042269	7.4750099419942366e+50	420031	0.24229141701808007	35	0.95121879058925185	nan	nan	9.9999999999999995e-07	91342.847882340197
TBR	0.02	TBR (0.020000)	2027025	1.3291133793961826e-16	1	9.9999999999999995e-07	1.3217173174154409e-34	0.022125274151502578	0.0020181049174832293	0.0063777632282177683	0.96862095764995249	0.58643588637757815	589027950	0	1	1	1	4069306	0	1	1	1	9413450	0	1	1	1	20277036	0	1	1	1	40884985	0	1	1	1	76912796	0	1	1	1	134675921	0	0	0	nan	nan	0.998080618006703	0.001919381993296998	521.00103235951519	1041.0020647190304	1	4	1	0	0.037526863500235354	0.2375931551984839	1532.5603298612768	0	0.011388063964777498	nan	4.1272613463042269	7.4750099419942366e+50	420031	0.24229141701808007	35	0.95121879058925185	nan	nan	9.9999999999999995e-07	68228.386708677033
NNI	0.050000000000000003	NNI (0.050000)	2027025	8.515099429818353e-18	1	9.9999999999999995e-07	1.4795322288393613e-14	0.26721450521096585	0.04937850511553004	0.031489357017229054	1.0000000000000004	0.6912990716177575	28378350	0	1	1	1	0	0	1	1	1	0	0	1	1	1	2224	0	1	1	1	56457	0	1	1	1	244526	0	1	1	1	989707	0	0	0	nan	nan	0.99890972764859665	0.0010902723514033541	917.20201719583258	1833.4040343916652	1	4	1	0	0.15139918097879115	0.60309134818584043	2349.4114658579801	0	0.058810102799360706	nan	4.1272613463040146	7.475009941993852e+50	1588044	0.24229141701809254	35	0.95121879058930103	nan	nan	9.9999999999999995e-07	120113.41061279652
NNI2	0.050000000000000003	NNI2 (0.050000)	2027025	5.8775961240890213e-17	1	9.9999999999999995e-07	1.001711950087518e-21	0.061304022260526066	0.0055640317041832045	0.0057926643742465377	1.0000000000000009	0.70106799474457415	255405150	0	1	1	1	56745	0	1	1	1	354501	0	1	1	1	1508349	0	1	1	1	4942101	0	1	1	1	13870714	0	1	1	1	34265556	0	0	0	nan	nan	0.99804434132012509	0.0019556586798749054	511.33667152182477	1021.6733430436497	1	4	1	0	0.059126213420931467	0.355553805164879	1229.6764573529219	0	0.013301235795168618	nan	4.1272613463042269	7.4750099419942366e+50	420031	0.24229141701808007	35	0.95121879058925185	nan	nan	9.9999999999999995e-07	66962.77423192159
TBR	0.050000000000000003	TBR (0.050000)	2027025	6.7102276232038665e-17	1	9.9999999999999995e-07	6.6018276882922581e-34	0.056115158191623243	0.0023704605379540476	0.0098801991997931604	0.98460176707584779	0.68882599445726289	589027950	0	1	1	1	3555636	0	1	1	1	8489700	0	1	1	1	18807261	0	1	1	1	38854627	0	1	1	1	74692087	0	1	1	1	133185576	0	0	0	nan	nan	0.99715672785753195	0.0028432721424680452	351.7074517995207	702.41490359904139	1	4	1	0	0.055332992678806182	0.32872712540973054	1021.9274841133549	0	0.017399281719272467	nan	4.1272613463042269	7.4750099419942366e+50	420031	0.24229141701808007	35	0.95121879058925185	nan	nan	9.9999999999999995e-07	46058.317345779833
NNI	0.10000000000000001	NNI (0.100000)	2027025	1.0903280115333119e-17	1	9.9999999999999995e-07	3.4432875043111859e-14	0.61840734631971284	0.056145503762353145	0.0446960131667044	1.0000000000000004	0.78603705267312318	28378350	0	1	1	1	0	0	1	1	1	0	0	1	1	1	974	0	1	1	1	40608	0	1	1	1	205979	0	1	1	1	871931	0	0	0	nan	nan	0.9986435594130485	0.0013564405869515017	737.22359063836689	1473.4471812767338	1	4	1	0	0.19926487278698524	0.73471141383185401	1851.3683474725265	0	0.080606622235976158	nan	4.1272613463040146	7.475009941993852e+50	1588044	0.24229141701809254	35	0.95121879058930103	nan	nan	9.9999999999999995e-07	96544.096296372038
