alignment	analysis	power	num_reps	num_found	fraction_found	fraction_se	mean_first_hit	mean_first_hit_se	censored_mean_first_hit	censored_mean_first_hit_se
vert.nd3.tw0	NNI	0.0	50	50	1.0	0.0	94.78	4.723047269528867	94.78	4.723047269528867
vert.nd3.tw0	NNI2	0.0	50	50	1.0	0.0	190.4	15.488692386277632	190.4	15.488692386277632
vert.nd3.tw0	TBR	0.0	50	50	1.0	0.0	198.34	16.528777872522326	198.34	16.528777872522326
vert.nd3.tw0	mc3_NNI	0.0	50	50	1.0	0.0	59.6	2.754736181301474	59.6	2.754736181301474
vert.nd3.tw0	rTBR	0.0	50	50	1.0	0.0	186.26	13.465081370958387	186.26	13.465081370958387
vert.nd3.tw0	NNI	0.02	50	50	1.0	0.0	60.02	2.9122527923466075	60.02	2.9122527923466075
vert.nd3.tw0	NNI2	0.02	50	50	1.0	0.0	119.9	13.595805175396821	119.9	13.595805175396821
vert.nd3.tw0	TBR	0.02	50	50	1.0	0.0	92.84	8.168249131702034	92.84	8.168249131702034
vert.nd3.tw0	mc3_NNI	0.02	50	50	1.0	0.0	48.4	2.3033250145059814	48.4	2.3033250145059814
vert.nd3.tw0	rTBR	0.02	50	50	1.0	0.0	102.6	7.1809271188137185	102.6	7.1809271188137185
vert.nd3.tw0	NNI	0.05	50	50	1.0	0.0	36.64	2.190100174766032	36.64	2.190100174766032
vert.nd3.tw0	NNI2	0.05	50	50	1.0	0.0	57.04	6.113481923134295	57.04	6.113481923134295
vert.nd3.tw0	TBR	0.05	50	50	1.0	0.0	50.04	3.726897270559805	50.04	3.726897270559805
vert.nd3.tw0	mc3_NNI	0.05	50	50	1.0	0.0	25.88	1.1305191150032603	25.88	1.1305191150032603
vert.nd3.tw0	rTBR	0.05	50	50	1.0	0.0	47.18	3.8139047428790223	47.18	3.8139047428790223
vert.nd3.tw0	NNI	0.1	50	50	1.0	0.0	25.92	1.4118564996168004	25.92	1.4118564996168004
vert.nd3.tw0	NNI2	0.1	50	50	1.0	0.0	31.12	3.3489127081085006	31.12	3.3489127081085006
vert.nd3.tw0	TBR	0.1	50	50	1.0	0.0	28.74	3.1335980493186866	28.74	3.1335980493186866
vert.nd3.tw0	mc3_NNI	0.1	50	50	1.0	0.0	18.76	0.9448291066729085	18.76	0.9448291066729085
vert.nd3.tw0	rTBR	0.1	50	50	1.0	0.0	33.92	2.030148280499808	33.92	2.030148280499808
vert.nd3.tw0	NNI	0.2	50	50	1.0	0.0	56.58	17.372440994933584	56.58	17.372440994933584
vert.nd3.tw0	NNI2	0.2	50	50	1.0	0.0	18.22	1.8124940534737075	18.22	1.8124940534737075
vert.nd3.tw0	TBR	0.2	50	50	1.0	0.0	17.58	1.988351794110604	17.58	1.988351794110604
vert.nd3.tw0	mc3_NNI	0.2	50	50	1.0	0.0	15.64	0.820532430430239	15.64	0.820532430430239
vert.nd3.tw0	rTBR	0.2	50	50	1.0	0.0	28.1	2.1118228899146225	28.1	2.1118228899146225
vert.nd3.tw0	NNI	0.3	50	50	1.0	0.0	8414.84	3606.882164538413	8414.84	3606.882164538413
vert.nd3.tw0	NNI2	0.3	50	50	1.0	0.0	348.84	262.89194080225343	348.84	262.89194080225343
vert.nd3.tw0	TBR	0.3	50	50	1.0	0.0	11.58	1.1791003142313246	11.58	1.1791003142313246
vert.nd3.tw0	mc3_NNI	0.3	50	50	1.0	0.0	357.38	96.1924299707283	357.38	96.1924299707283
vert.nd3.tw0	rTBR	0.3	50	50	1.0	0.0	29.18	1.9773596082675915	29.18	1.9773596082675915
vert.nd3.tw0	NNI	0.4	50	41	0.82	0.054332310828824504	93753.12195121951	23116.69721071644	256877.56	53212.92421196081
vert.nd3.tw0	NNI2	0.4	50	47	0.94	0.03358571124749334	21947.08510638298	8778.02183156964	80630.26	34191.339104239094
vert.nd3.tw0	TBR	0.4	50	50	1.0	0.0	10.4	1.0555973258234952	10.4	1.0555973258234952
vert.nd3.tw0	mc3_NNI	0.4	50	49	0.98	0.019798989873223337	38523.36734693877	9858.444340265549	57752.9	21519.207556805086
vert.nd3.tw0	rTBR	0.4	50	50	1.0	0.0	25.48	1.7866260529448306	25.48	1.7866260529448306
vert.nd3.tw0	NNI	0.5	50	5	0.1	0.042426406871192854	183312.0	89722.82886757416	918331.2	35927.42413645621
vert.nd3.tw0	NNI2	0.5	50	24	0.48	0.07065408693062278	197813.04166666666	50949.345887286094	614950.26	62151.33032664123
vert.nd3.tw0	TBR	0.5	50	50	1.0	0.0	20.68	5.440096037567644	20.68	5.440096037567644
vert.nd3.tw0	mc3_NNI	0.5	50	7	0.14	0.04907137658554119	394348.14285714284	111457.6064437204	915208.74	33380.78900792613
vert.nd3.tw0	rTBR	0.5	50	50	1.0	0.0	24.68	1.9397959076318585	24.68	1.9397959076318585
